# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = binary_model
# start_datetime = 2026-04-29 08:18:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_binary.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/binary/binary-202604291618-2-8b0074.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/binary/binary-profile-202604291618-2-39150d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=binary_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,odds_ratio
# Adaptation terminated
# Step size = 0.614495
# Diagonal elements of inverse mass matrix:
# 0.0161608, 0.0429089
-284.40004,0.95392796,0.61449541,2,3,0,287.03838,0.16741222,-1.1609459,0.31318979
-285.51858,0.90052155,0.61449541,2,7,0,286.3864,-0.095295779,-0.69715665,0.49799928
-284.34788,0.99991563,0.61449541,2,3,0,285.53467,0.027358695,-0.87291715,0.41773119
-284.81155,0.95275463,0.61449541,2,3,0,284.9326,-0.0038982803,-0.77046265,0.46279891
-284.12683,0.99980609,0.61449541,2,7,0,284.9285,0.076089283,-0.97790953,0.3760965
-285.59972,0.9239089,0.61449541,3,7,0,285.81254,-0.10922222,-0.7019498,0.49561801
-285.59972,0.42741128,0.61449541,1,3,0,290.39472,-0.10922222,-0.7019498,0.49561801
-284.1789,0.89168852,0.61449541,2,3,0,286.35118,0.050375496,-0.94257415,0.3896236
-285.25337,0.87630755,0.61449541,2,7,0,286.05078,0.27288959,-1.1268107,0.32406514
-285.43582,0.97791138,0.61449541,3,7,0,287.28595,0.23380529,-1.3462137,0.26022368
-285.87758,0.93182986,0.61449541,1,1,0,285.89359,0.22330132,-1.4020613,0.24608917
-284.84146,1,0.61449541,2,3,0,285.95292,0.20309212,-1.2568038,0.28456208
-285.14215,0.92675477,0.61449541,2,3,0,285.37076,0.27068528,-1.1876862,0.30492598
-284.94179,1,0.61449541,2,3,0,285.33556,0.22833831,-1.259597,0.28376836
-284.89798,0.9417877,0.61449541,2,3,0,285.37021,0.24480061,-1.1273137,0.3239022
-284.3846,0.97684005,0.61449541,2,7,0,286.38082,0.13574901,-0.95429852,0.38508218
-286.49973,0.66315625,0.61449541,1,3,0,286.55334,0.20719757,-0.81390009,0.44312646
-284.41313,1,0.61449541,2,3,0,286.42539,-0.0050704371,-0.94749561,0.38771079
-284.31461,0.97419693,0.61449541,2,7,0,285.02641,0.11168978,-1.1336042,0.32187107
-284.27497,0.93844884,0.61449541,2,7,0,285.97724,0.053014576,-0.89609919,0.40815871
-284.17506,0.96078149,0.61449541,2,3,0,284.56503,0.057826336,-1.0199111,0.360627
-284.95075,0.95408821,0.61449541,2,7,0,285.1038,0.0049400155,-0.74956508,0.47257204
-284.53571,0.80295968,0.61449541,2,7,0,289.77017,0.095132879,-1.1682182,0.31092044
-286.56499,0.7504964,0.61449541,3,7,0,288.1251,0.35871097,-1.3797255,0.25164762
-284.56532,0.95541057,0.61449541,2,7,0,288.49207,0.20436521,-1.1710688,0.31003541
-285.47882,0.92308478,0.61449541,2,7,0,285.9845,0.23047509,-1.3531642,0.25842127
-286.14094,0.95580189,0.61449541,2,3,0,286.18378,0.19846761,-1.4229485,0.24100238
-289.10703,0.83649859,0.61449541,2,3,0,289.34339,0.19734657,-1.634315,0.19508597
-289.55712,0.88163123,0.61449541,2,3,0,292.20186,0.47453163,-1.1881086,0.30479721
-287.17621,0.77251993,0.61449541,3,7,0,295.44781,0.30848634,-1.5235928,0.21792752
-285.95105,1,0.61449541,2,3,0,287.28469,0.32034263,-1.3370211,0.26262683
-284.18234,1,0.61449541,2,7,0,285.90262,0.089001084,-1.0717735,0.34240074
-284.17248,0.95677466,0.61449541,2,3,0,284.50752,0.1177824,-0.99723809,0.36889689
-284.21211,0.91991521,0.61449541,2,3,0,284.75231,0.10248029,-1.0952374,0.3344602
-284.35208,0.99417682,0.61449541,2,3,0,284.40495,0.17672285,-1.0949554,0.33455453
-285.87563,0.79192395,0.61449541,2,7,0,286.28531,-0.029434141,-1.162464,0.31271471
-288.22008,0.87140021,0.61449541,2,7,0,291.37681,-0.23610097,-0.48893754,0.61327763
-288.89284,0.94714916,0.61449541,1,1,0,288.9597,-0.24150718,-0.42164938,0.65596399
-286.90067,0.9745111,0.61449541,2,3,0,289.27124,-0.15276715,-0.55108812,0.57632236
-284.20279,0.99994459,0.61449541,2,7,0,286.80581,0.088422788,-1.0796404,0.33971766
-284.78787,0.86436056,0.61449541,3,7,0,286.05807,0.08583009,-0.82132366,0.43984906
-284.68763,0.96433187,0.61449541,2,3,0,285.19114,0.02962634,-1.109985,0.3295639
-284.39384,0.99684026,0.61449541,2,5,0,284.85597,0.090974222,-1.1359885,0.32110457
-285.48656,0.88722961,0.61449541,2,7,0,285.77752,0.11016909,-0.76846441,0.46372461
-284.46098,1,0.61449541,2,7,0,285.26548,0.020734515,-1.0462598,0.35124903
-284.60589,0.94079908,0.61449541,2,3,0,285.25132,0.056722173,-0.82470915,0.43836247
-284.30198,0.99672033,0.61449541,2,7,0,285.09939,0.11369813,-0.94123939,0.390144
-284.72115,0.89050977,0.61449541,2,7,0,285.44701,0.2069047,-1.0326531,0.35606106
-286.33592,0.93506369,0.61449541,2,7,0,286.52523,0.21609246,-1.4465154,0.2353891
-285.28714,0.99578729,0.61449541,2,3,0,286.50191,0.26245036,-1.0726997,0.34208373
-284.22077,0.97047691,0.61449541,2,3,0,285.50981,0.14711226,-1.0553068,0.34808563
-284.59574,0.95585922,0.61449541,2,3,0,284.79593,0.17473295,-1.2135275,0.29714724
-284.12116,1,0.61449541,2,3,0,284.6873,0.099021326,-1.0374722,0.35434927
-285.03017,0.88738776,0.61449541,2,7,0,286.89481,0.26013088,-1.1660099,0.31160782
-284.3254,1,0.61449541,3,7,0,285.16838,0.061679922,-1.0842199,0.33816548
-284.34508,0.99810676,0.61449541,2,3,0,284.44598,0.088185952,-0.90028224,0.40645493
-284.33611,0.96065606,0.61449541,3,7,0,284.71669,0.15083914,-0.99845501,0.36844825
-284.72261,0.91162136,0.61449541,2,7,0,285.55759,0.020758008,-0.78867472,0.45444667
-285.53129,0.82383043,0.61449541,1,1,0,285.53265,0.048401772,-0.70652167,0.49335728
-287.19341,0.76947507,0.61449541,2,7,0,289.06104,0.2216639,-1.52002,0.21870752
-284.51975,1,0.61449541,2,3,0,287.1121,0.18902308,-1.0397486,0.35354355
-286.34487,0.86057679,0.61449541,2,7,0,287.26382,-0.1760328,-0.72917964,0.48230449
-286.33922,1,0.61449541,2,3,0,286.93724,-0.099426016,-0.58601234,0.55654217
-284.3461,1,0.61449541,2,7,0,286.36495,0.03735672,-1.0483291,0.35052295
-284.31587,0.98635199,0.61449541,3,7,0,285.04023,0.015629053,-0.89825828,0.40727841
-284.13897,0.9031089,0.61449541,2,3,0,284.95404,0.062703856,-0.97256378,0.3781124
-284.15256,0.99584205,0.61449541,2,3,0,284.17259,0.057735294,-0.99948969,0.36806722
-284.49865,0.97980722,0.61449541,2,3,0,284.60039,-0.015654922,-0.86339731,0.42172691
-284.50573,0.94265817,0.61449541,2,3,0,285.10088,-0.0035651844,-0.84003857,0.43169387
-284.12022,0.99960102,0.61449541,2,7,0,284.51327,0.086596969,-1.0274426,0.35792114
-284.46776,0.95632353,0.61449541,2,3,0,284.53106,0.10274274,-0.89001486,0.41064965
-285.05655,0.91319121,0.61449541,2,7,0,286.30754,0.26265315,-1.1698617,0.31040986
-284.83927,0.99897671,0.61449541,3,7,0,285.44317,0.16520303,-1.2591823,0.28388606
-285.67398,0.84380811,0.61449541,2,3,0,286.94225,0.31267049,-1.2438355,0.2882764
-285.52585,0.93011144,0.61449541,3,7,0,286.74992,-0.014700179,-0.67352759,0.50990666
-285.66195,0.92285832,0.61449541,2,3,0,286.56549,-0.13191324,-0.79680536,0.45076671
-285.61164,1,0.61449541,2,3,0,285.89657,-0.11166616,-0.70399303,0.49460638
-284.93518,0.98173462,0.61449541,3,7,0,286.32869,-0.049441258,-0.76800536,0.46393753
-284.45711,0.96995589,0.61449541,1,3,0,285.46276,0.041075384,-0.84481038,0.42963882
-284.13165,0.99915435,0.61449541,2,7,0,284.64143,0.10800889,-1.0502198,0.34986084
-284.235,0.96946559,0.61449541,1,3,0,284.30276,0.1263789,-0.98378262,0.37389412
-284.18621,0.98635262,0.61449541,2,3,0,284.37981,0.13565618,-1.0393395,0.35368821
-284.17639,0.97580179,0.61449541,2,5,0,284.36289,0.050645484,-1.0012871,0.36740626
-284.40272,0.98170882,0.61449541,2,3,0,284.40387,0.08720753,-0.88652521,0.41208518
-284.41948,0.99320624,0.61449541,2,7,0,284.68288,0.091897963,-1.142439,0.31903995
-284.96191,0.8689627,0.61449541,2,3,0,285.87469,0.22764912,-1.0349013,0.35526145
-284.48178,1,0.61449541,2,3,0,284.94777,0.15401788,-1.1889848,0.30453025
-285.93986,0.68602524,0.61449541,1,3,0,286.98811,-0.0023349618,-1.2139903,0.29700976
-285.26196,1,0.61449541,1,1,0,285.91346,0.019609587,-1.1754497,0.30868013
-284.64085,1,0.61449541,2,3,0,285.28504,0.082290276,-1.1733391,0.30933232
-284.60843,1,0.61449541,2,3,0,284.71739,0.18197319,-0.99480907,0.36979404
-286.99294,0.81424723,0.61449541,2,7,0,289.59222,-0.15020255,-0.53897467,0.58334607
-284.3557,0.9574681,0.61449541,2,3,0,287.32249,0.01315087,-0.99116693,0.37114334
-284.60894,0.96607827,0.61449541,2,7,0,284.79557,0.1686519,-0.96555607,0.3807714
-284.63118,1,0.61449541,2,3,0,284.69926,0.075280817,-1.1639917,0.31223732
-284.68499,0.9960002,0.61449541,2,7,0,284.99961,0.22396048,-1.161396,0.31304885
-285.99339,0.90218814,0.61449541,2,3,0,286.00786,0.19921395,-1.4090505,0.24437521
-286.13523,0.98285109,0.61449541,2,3,0,286.36483,0.17633053,-1.4129034,0.24343546
-287.35322,0.76579059,0.61449541,2,3,0,288.20575,0.29611389,-0.90634341,0.40399878
-287.59427,0.98484008,0.61449541,2,7,0,289.6873,0.38308184,-1.1022342,0.33212822
-287.8014,1,0.61449541,2,3,0,288.81732,0.1670983,-1.5343425,0.21559739
-287.32923,1,0.61449541,1,1,0,288.04156,0.19946496,-1.5206623,0.21856707
-287.43972,0.8912241,0.61449541,2,3,0,288.5123,0.3667737,-1.0696885,0.34311538
-286.04272,0.998739,0.61449541,2,3,0,288.43305,0.31014757,-1.3793863,0.25173299
-286.26699,0.90960534,0.61449541,2,3,0,287.07749,0.20908082,-1.4381682,0.23736217
-285.58575,1,0.61449541,1,1,0,286.16155,0.22547649,-1.3679575,0.2546265
-284.48476,0.97882349,0.61449541,2,3,0,286.83002,0.12230751,-1.1792979,0.30749456
-284.27466,0.96405927,0.61449541,2,5,0,285.01248,0.027349271,-0.9953058,0.3696104
-284.20739,0.70949304,0.61449541,2,3,0,286.81001,0.14139785,-1.0405167,0.3532721
-284.32689,0.9523992,0.61449541,2,5,0,284.66498,0.083953351,-0.90067115,0.40629688
-285.3209,0.88368482,0.61449541,1,3,0,287.59349,-0.069207203,-0.70727373,0.49298638
-284.56843,0.95275194,0.61449541,2,3,0,285.69121,0.050489144,-0.82735398,0.43720461
-284.8697,0.96932866,0.61449541,2,3,0,284.9768,0.091704828,-0.81627703,0.44207442
-285.04701,0.84347847,0.61449541,2,3,0,286.48844,0.027021578,-0.74503489,0.47471774
-284.78314,1,0.61449541,2,3,0,285.01713,0.013813766,-0.77704068,0.45976459
-284.52062,0.6536705,0.61449541,2,3,0,287.60077,0.022289561,-1.0639854,0.34507779
-285.81501,0.88454106,0.61449541,3,7,0,286.1426,-0.057909172,-1.100782,0.33261088
-285.82221,0.99501459,0.61449541,2,3,0,286.01956,0.2337937,-0.92244099,0.39754745
-284.4251,0.91472762,0.61449541,2,7,0,286.92855,0.024292241,-0.85035365,0.4272638
-289.14474,0.89133061,0.61449541,3,7,0,289.24816,-0.28720594,-0.46624811,0.62735162
-285.84705,0.71044186,0.61449541,2,7,0,293.6266,0.3080119,-1.3425859,0.26116944
-287.65878,0.96776219,0.61449541,3,7,0,287.77717,0.40032185,-1.4907292,0.22520838
-286.23487,0.94441264,0.61449541,2,7,0,288.48721,0.18099101,-1.424133,0.24071706
-285.0077,1,0.61449541,3,7,0,286.33587,0.16468979,-0.89407422,0.40898605
-284.17541,1,0.61449541,2,3,0,284.93142,0.048426816,-0.99204439,0.37081782
-284.82875,0.79710992,0.61449541,2,3,0,286.17338,-0.036210431,-0.78016433,0.45833069
-284.579,0.88735772,0.61449541,1,3,0,286.37402,0.10495146,-0.87276865,0.41779322
-285.33433,0.91618051,0.61449541,2,5,0,285.77084,0.19295262,-0.90114538,0.40610425
-284.65466,0.8339747,0.61449541,2,7,0,286.98206,0.11310627,-1.2037182,0.30007638
-284.41821,0.92783434,0.61449541,2,5,0,287.95604,-0.0086163697,-0.90839051,0.40317261
-284.44733,0.96950145,0.61449541,2,7,0,284.95268,0.16244774,-0.99067902,0.37132447
-284.35055,0.96210956,0.61449541,3,7,0,285.28434,0.1318676,-1.1523607,0.31589018
-284.18546,1,0.61449541,3,7,0,284.36181,0.11095332,-0.97775214,0.37615569
-284.20716,0.99871579,0.61449541,2,7,0,284.23174,0.088496561,-1.0813935,0.33912262
-284.18469,0.98532012,0.61449541,2,3,0,284.35515,0.097417043,-0.95900081,0.38327566
-284.13,0.99535079,0.61449541,2,7,0,284.34479,0.11109057,-1.043863,0.35209192
-284.39913,0.99277191,0.61449541,3,7,0,284.40666,0.00052446235,-0.87969897,0.41490779
-285.61947,0.81245032,0.61449541,2,7,0,286.99261,0.27906348,-1.343742,0.26086767
-285.10714,0.99900714,0.61449541,2,3,0,285.66517,0.25850769,-1.2525032,0.28578852
-284.65013,0.91812963,0.61449541,2,7,0,286.78762,0.077329952,-0.83344886,0.434548
-284.61529,0.99937395,0.61449541,2,7,0,284.79208,0.09443716,-1.1813837,0.30685384
-284.30019,0.94975662,0.61449541,2,7,0,285.57861,0.1192197,-0.94984738,0.38680005
-284.47403,0.90064897,0.61449541,1,3,0,285.03535,0.041584758,-1.0884627,0.33673375
-286.31572,0.95583893,0.61449541,3,7,0,286.95781,0.3374622,-1.3811817,0.25128143
-284.47296,0.94494547,0.61449541,3,7,0,287.52173,0.17859164,-1.0240664,0.35913159
-284.8357,0.95813194,0.61449541,3,7,0,285.18567,0.16021043,-1.2572798,0.28442666
-287.48017,0.78174211,0.61449541,2,3,0,287.64471,0.35055782,-1.0199614,0.36060887
-285.40966,1,0.61449541,1,1,0,287.0064,0.27167275,-1.0773003,0.34051358
-286.28683,0.98673154,0.61449541,2,3,0,286.59143,0.20315856,-1.4380594,0.23738799
-285.86938,0.97767256,0.61449541,3,7,0,286.93711,-0.10404512,-0.64663263,0.52380666
-286.50321,0.92915086,0.61449541,1,1,0,286.50377,-0.11197034,-0.5725177,0.5641034
-286.13076,0.98212954,0.61449541,3,7,0,288.00209,-0.16245137,-0.73391705,0.48002502
-284.50898,1,0.61449541,2,3,0,286.11431,0.0674995,-0.84907926,0.42780865
-284.63726,0.98235834,0.61449541,3,7,0,285.55219,0.2167047,-1.1086368,0.33000852
-284.87983,0.94900756,0.61449541,2,3,0,285.31649,0.20269772,-1.264656,0.28233641
-284.11686,1,0.61449541,2,7,0,285.06013,0.10028659,-1.0216971,0.35998348
-286.1554,0.64584407,0.61449541,2,3,0,286.56882,-0.084655484,-1.0821812,0.33885559
-285.70204,1,0.61449541,2,3,0,286.36046,0.10393095,-0.74188146,0.47621709
-284.17663,0.95607285,0.61449541,3,7,0,286.81823,0.044876906,-0.9706127,0.37885084
-285.02741,0.89944467,0.61449541,1,3,0,286.59228,-0.07346317,-0.78644444,0.45546134
-286.74756,0.92275597,0.61449541,2,7,0,287.91619,0.36178792,-1.4135304,0.24328287
-286.15363,0.91951259,0.61449541,2,3,0,287.66712,0.3427889,-1.221299,0.29484691
-284.82651,1,0.61449541,2,3,0,286.23466,0.23406206,-1.2111361,0.2978587
-284.33683,0.99323831,0.61449541,1,3,0,285.09258,0.16973623,-1.1253999,0.32452268
-284.97598,0.87713176,0.61449541,2,3,0,285.09427,0.22916534,-1.0362136,0.35479554
-284.73188,1,0.61449541,3,7,0,285.0446,0.021817486,-1.1044124,0.33140556
-284.38349,1,0.61449541,1,1,0,284.67387,0.0351263,-1.0547871,0.34826657
-284.25543,0.96976008,0.61449541,1,3,0,284.77497,0.064561855,-0.90664852,0.40387554
-284.37591,0.96708728,0.61449541,1,3,0,284.5306,0.1128352,-0.92159882,0.39788239
-284.12564,1,0.61449541,2,3,0,284.34803,0.086867516,-1.0342956,0.35547667
-284.70677,0.93906029,0.61449541,3,7,0,284.8695,-0.043033313,-0.92481773,0.3966037
-287.3583,0.73009838,0.61449541,2,3,0,288.02899,0.2206287,-0.77266451,0.46178101
-286.33108,0.98114606,0.61449541,2,5,0,290.06509,0.29823975,-1.435412,0.23801728
-284.47111,0.99709867,0.61449541,2,7,0,286.46332,0.15370593,-1.1863958,0.30531972
-284.80854,0.82139539,0.61449541,2,7,0,286.38262,-0.022478574,-0.77528043,0.46057461
-284.74775,0.99866694,0.61449541,3,7,0,284.8708,-3.0590481e-05,-0.78169564,0.45762938
-284.68026,0.99760898,0.61449541,2,3,0,284.81589,0.020661477,-0.7958635,0.45119146
-284.65646,0.99633273,0.61449541,2,3,0,284.76948,0.037904045,-0.805908,0.44668215
-285.01238,0.98036288,0.61449541,2,3,0,285.08151,-0.0706082,-0.92119882,0.39804157
-284.67803,1,0.61449541,2,3,0,285.01898,-0.036907644,-0.94215958,0.38978515
-285.20548,0.93054166,0.61449541,1,3,0,286.17023,-0.044790973,-0.71334331,0.49000322
-284.24593,0.96556201,0.61449541,2,5,0,286.16316,0.1485337,-1.0351567,0.35517074
-284.47267,0.99450624,0.61449541,2,3,0,284.51706,0.15255472,-1.1867452,0.30521307
-284.51782,0.99673529,0.61449541,2,3,0,284.54235,0.14785217,-1.1964027,0.30227964
-284.50965,0.92924638,0.61449541,2,5,0,285.32737,0.023746375,-0.82975162,0.43615761
-284.70298,0.99437402,0.61449541,2,3,0,284.84684,-0.032123157,-0.81041824,0.44467205
-285.58598,0.7847925,0.61449541,2,3,0,285.93015,-0.10234984,-0.94991082,0.38677551
-285.44247,0.9979753,0.61449541,2,7,0,286.06213,0.26454758,-1.0473883,0.35085288
-286.47772,0.75388498,0.61449541,1,1,0,286.61389,0.29072855,-0.97482261,0.37725927
-286.81145,0.98604369,0.61449541,2,7,0,287.58847,-0.14847058,-0.99786987,0.36866391
-285.67494,1,0.61449541,2,3,0,286.76895,0.037309047,-0.68512715,0.50402614
-285.62403,0.99747743,0.61449541,2,3,0,285.96163,0.050670886,-0.6995772,0.4967953
-286.22745,0.89486697,0.61449541,1,1,0,286.43565,0.036764695,-0.63834349,0.52816661
-287.14888,0.96946412,0.61449541,2,7,0,288.52166,-0.19706404,-0.57435944,0.56306543
-285.08389,1,0.61449541,2,3,0,287.04326,-0.074448078,-0.76851116,0.46370293
-284.59628,0.99934602,0.61449541,2,3,0,285.14037,0.0098751608,-0.81095258,0.44443451
-284.6908,1,0.61449541,2,3,0,284.79463,-0.044162725,-0.85228803,0.42643811
-286.71293,0.75488153,0.61449541,2,3,0,287.09626,-0.1785253,-0.87863848,0.41534803
-284.47951,0.98000699,0.61449541,2,3,0,287.2452,-0.0056524348,-0.85199653,0.42656244
-285.43116,0.86163735,0.61449541,2,3,0,285.77769,0.046918239,-0.7151515,0.489118
-286.75776,0.88270967,0.61449541,2,3,0,287.0476,-0.11143721,-1.0864281,0.33741958
-287.29065,0.99085341,0.61449541,3,7,0,287.51591,0.071048422,-0.59415586,0.55202836
-287.17858,0.99070513,0.61449541,2,3,0,288.10822,0.10671815,-0.6365444,0.52911769
-284.71845,1,0.61449541,2,3,0,286.82484,-0.0049251025,-0.78782268,0.45483404
-284.54014,0.93570776,0.61449541,2,3,0,285.12944,-0.0230888,-0.93675716,0.39189664
-284.23726,0.99945052,0.61449541,3,7,0,284.73817,0.065393932,-0.91317124,0.40124974
-284.48608,0.97822425,0.61449541,2,3,0,284.61581,0.016759913,-0.83554466,0.43363823
-287.70713,0.59497173,0.61449541,2,3,0,288.38493,0.048493611,-0.54933049,0.57733621
-284.84199,1,0.61449541,3,7,0,288.64412,0.11284572,-1.2317881,0.2917704
-284.54673,0.91404098,0.61449541,1,3,0,285.81848,0.18208704,-1.0109632,0.36386835
-285.83429,0.80346235,0.61449541,2,7,0,287.8931,-0.04756679,-0.63461887,0.5301375
-285.49084,0.86278615,0.61449541,2,3,0,286.58216,-0.11888814,-0.82208444,0.43951456
-284.59638,1,0.61449541,3,7,0,285.56924,0.070137994,-0.83597981,0.43344957
-284.46162,1,0.61449541,2,7,0,284.62847,0.019631635,-1.0440552,0.35202425
-284.25579,0.96107742,0.61449541,1,3,0,284.80183,0.085555527,-0.92140605,0.3979591
-284.8208,0.90338786,0.61449541,3,7,0,285.24218,0.022396948,-0.7737386,0.46128528
-285.08682,0.81588637,0.61449541,3,7,0,286.17869,0.048937616,-0.7534838,0.47072378
-284.79716,0.83459769,0.61449541,2,3,0,285.91949,-0.05127566,-0.92684794,0.39579933
-286.7245,0.76778682,0.61449541,2,7,0,288.05498,0.31085944,-0.9968841,0.3690275
-284.66341,1,0.61449541,2,7,0,286.4079,0.045252136,-1.1301984,0.32296918
-287.21891,0.66586611,0.61449541,1,3,0,287.34101,-0.060700559,-1.2281044,0.29284718
-284.84096,0.81713862,0.61449541,2,3,0,291.12237,0.24026548,-1.1900065,0.30421927
-284.22858,0.97898788,0.61449541,2,7,0,285.54701,0.12931729,-1.1104262,0.32941852
-284.12099,0.92601887,0.61449541,2,3,0,284.73349,0.085220717,-0.98790788,0.37235489
-285.24115,0.89675578,0.61449541,2,7,0,285.68397,0.17872544,-1.31958,0.26724753
-285.24115,0.82039348,0.61449541,1,1,0,286.00458,0.17872544,-1.31958,0.26724753
-286.18084,0.86328301,0.61449541,2,5,0,287.23289,0.19561747,-0.82179554,0.43964155
-284.48062,0.97695546,0.61449541,1,3,0,287.21081,0.011425686,-0.83827939,0.43245397
-285.40953,0.87396865,0.61449541,2,7,0,287.33055,0.29227141,-1.1920001,0.30361339
-284.27656,0.95838755,0.61449541,2,7,0,287.11788,0.10965351,-1.1215102,0.32578741
-284.70118,0.94410311,0.61449541,2,3,0,284.82419,0.048910065,-1.1416899,0.31927903
-284.64575,0.99143005,0.61449541,2,7,0,285.27217,0.20784595,-1.2000032,0.30119324
-284.69721,0.91056061,0.61449541,2,5,0,285.48975,0.031233283,-1.1142666,0.32815586
-285.54271,0.94265245,0.61449541,2,3,0,285.61514,0.017388393,-1.2037568,0.30006482
-285.30632,0.92846319,0.61449541,1,3,0,288.88579,0.22851264,-1.3286198,0.26484255
-285.21186,0.99491113,0.61449541,2,3,0,285.59882,0.2563424,-1.287989,0.27582492
-284.89309,0.86625554,0.61449541,1,3,0,286.68813,0.10675599,-1.233835,0.29117377
-284.99697,0.99603497,0.61449541,3,7,0,285.3675,-0.059468863,-0.96224047,0.38203599
-284.84446,0.96015565,0.61449541,3,7,0,285.91153,0.10228313,-1.2232863,0.29426154
-284.78285,1,0.61449541,1,1,0,284.95389,0.094669653,-1.2075635,0.29892472
-285.25744,0.96273469,0.61449541,2,7,0,285.45364,0.039876319,-1.2040968,0.29996279
-285.31059,1,0.61449541,2,3,0,285.5544,0.23623351,-0.99321763,0.37038301
-285.14444,0.99914036,0.61449541,3,7,0,285.85858,0.12711689,-0.82384615,0.43874094
-285.42303,0.97353596,0.61449541,2,3,0,285.77076,-0.076659675,-1.0000646,0.36785566
-285.76937,0.99034517,0.61449541,2,7,0,286.19851,0.29688468,-1.0911608,0.33582644
-285.20047,1,0.61449541,2,3,0,285.87642,0.10459881,-1.2701422,0.28079169
-285.52547,0.97330476,0.61449541,3,7,0,286.96493,-0.10071216,-0.94265746,0.38959113
-285.62046,0.99911918,0.61449541,2,3,0,286.14612,0.030780416,-0.68579646,0.5036889
-285.17802,0.93419609,0.61449541,3,7,0,286.36792,-0.052149358,-1.0232528,0.35942388
-285.02145,0.99174687,0.61449541,2,3,0,285.4713,0.12574159,-0.83639276,0.43327062
-284.44768,1,0.61449541,2,3,0,284.88213,0.097957343,-0.88851166,0.4112674
-286.72728,0.85410407,0.61449541,2,7,0,287.95931,0.2215594,-1.4825169,0.22706548
-285.32697,0.9953937,0.61449541,2,7,0,287.08521,0.080918141,-0.75393042,0.4705136
-287.11153,0.83083961,0.61449541,2,7,0,291.36958,0.39111451,-1.4040237,0.24560673
-284.69134,0.9817279,0.61449541,3,7,0,287.61519,0.1708376,-1.2340826,0.29110169
-284.18402,0.98545778,0.61449541,2,7,0,285.23114,0.13673934,-1.0653792,0.34459718
-284.4418,0.90816421,0.61449541,2,7,0,285.18897,0.022305646,-1.0445091,0.3518645
-284.95098,0.99065957,0.61449541,3,7,0,285.31454,-0.0040535594,-0.74800471,0.47331
-284.9447,1,0.61449541,2,3,0,285.03579,-0.021421326,-0.74957066,0.4725694
-284.38276,0.94754826,0.61449541,3,7,0,285.35485,0.16461644,-1.0166555,0.36180297
-285.02171,0.98467812,0.61449541,2,7,0,285.14694,-0.07986438,-0.85387416,0.42576226
-284.16808,1,0.61449541,3,7,0,285.10618,0.098906488,-0.96856376,0.37962788
-284.82263,0.92086661,0.61449541,2,7,0,284.92053,0.082740537,-1.2012704,0.30081181
-284.65305,0.99571517,0.61449541,2,3,0,284.93665,0.21576653,-1.091493,0.3357149
-284.58555,0.98841271,0.61449541,3,7,0,285.14203,0.10604157,-1.1865718,0.30526597
-284.33221,1,0.61449541,1,1,0,284.53651,0.11482836,-1.1401731,0.31976365
-284.19798,0.99446452,0.61449541,2,7,0,284.61899,0.04534431,-0.93282353,0.39344125
-284.51561,0.86594962,0.61449541,2,3,0,285.34857,-0.016820934,-0.85701165,0.42442853
-284.47951,0.91959641,0.61449541,2,3,0,285.26045,-0.0055076459,-0.85179038,0.42665038
-284.13877,0.7333351,0.61449541,2,3,0,286.5942,0.089588846,-1.0484583,0.35047767
-284.13877,0.90384589,0.61449541,1,3,0,284.55434,0.089588846,-1.0484583,0.35047767
-284.77489,0.93551216,0.61449541,3,7,0,284.96516,0.060964962,-0.80188951,0.44848075
-285.3505,0.91528954,0.61449541,3,7,0,285.72086,-0.021393872,-1.1165484,0.32740792
-284.50309,0.99081849,0.61449541,1,3,0,285.3191,-0.0053178391,-0.99229841,0.37072364
-284.13117,0.97982542,0.61449541,2,7,0,284.80955,0.089108301,-0.98042803,0.37515049
-284.30463,0.97173421,0.61449541,2,7,0,284.45816,0.14845771,-1.136631,0.32089831
