# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 06:58:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145810/survival/survival-202604291458-1-86c6a0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145810/survival/survival-profile-202604291458-1-18c897.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
# Adaptation terminated
# Step size = 0.462869
# Diagonal elements of inverse mass matrix:
# 0.102474, 0.231317, 0.289109, 0.252011, 0.566656, 2.17778, 0.123977
-104.49486,0.9012763,0.46286893,3,7,0,107.65594,-2.9518744,-3.030528,-4.1847207,-3.2808717,-3.6521667,-2.1341992,-0.19777237,0.82055661
-104.47365,0.77067773,0.46286893,3,7,0,111.3994,-2.6861669,-4.0983234,-4.771398,-2.6986735,-2.9471288,-3.3575325,0.3232226,1.3815729
-100.04326,0.95834185,0.46286893,3,7,0,107.9516,-2.7001111,-2.7599907,-2.4042684,-2.4527709,-1.4958957,-1.6151247,-0.76943398,0.46327522
-99.727711,0.94275628,0.46286893,3,7,0,102.44025,-2.1386066,-2.9805703,-3.3382118,-1.6293019,-1.0104737,-3.9984154,-0.68076221,0.50623099
-99.891445,0.83102005,0.46286893,3,7,0,102.20932,-2.202005,-2.8700628,-2.4860785,-2.4110103,-1.9296217,-1.4235084,-0.35798698,0.69908218
-100.84237,0.98095804,0.46286893,3,7,0,102.42748,-2.4159182,-3.6340766,-3.1512328,-1.7963119,-2.9549922,-2.1812422,-0.73474934,0.47962567
-100.27024,0.99806881,0.46286893,3,7,0,102.73079,-2.3505485,-2.9399716,-2.4826529,-2.6247432,-0.93261721,-1.7696363,-0.35132757,0.70375319
-97.783726,1,0.46286893,3,7,0,100.23502,-2.3450736,-3.1268923,-2.8546501,-2.2402979,-1.232248,-1.6388604,-0.75390135,0.47052727
-99.834499,0.91426408,0.46286893,2,7,0,101.24693,-2.7022204,-2.8980142,-3.0689997,-1.5553339,-2.0602872,-1.5480369,-0.5129588,0.59872146
-101.82636,0.96055581,0.46286893,3,7,0,103.36634,-2.2625102,-3.8676763,-3.2423637,-3.3896276,-2.4493168,-1.5022054,-0.35523118,0.70101136
-102.10542,0.96944033,0.46286893,3,15,0,106.07179,-2.2829035,-4.0708213,-3.7322466,-3.1423735,-2.2873606,-1.6435929,-0.099624822,0.90517696
-101.4016,0.96623874,0.46286893,2,3,0,103.49758,-2.345253,-4.0069599,-3.5225586,-2.9832074,-2.8927616,-2.0337903,-0.20772655,0.81242916
-98.790103,0.98929703,0.46286893,3,7,0,103.56626,-2.677935,-2.8826263,-2.6885502,-1.9551215,-1.1879498,-1.2557168,-0.61659495,0.53977929
-98.826816,0.95269052,0.46286893,3,7,0,100.83991,-1.8561475,-2.8912496,-3.0752049,-2.0644778,-1.7364303,-1.5840965,-0.88190388,0.41399397
-101.3329,0.7768221,0.46286893,3,7,0,104.24585,-2.1771706,-2.901553,-3.8611257,-1.706712,-1.4000321,-5.359946,-0.69335595,0.49989563
-98.728936,0.96407423,0.46286893,3,7,0,103.01091,-2.5085974,-3.2205829,-2.8322152,-2.6585498,-1.9631856,-0.43846572,-0.44565253,0.64040625
-100.8135,0.84705204,0.46286893,3,7,0,102.40698,-2.4036191,-2.8569768,-4.0479398,-2.5063637,-0.70314156,-1.8574249,-0.56402949,0.56891201
-105.8406,0.83800378,0.46286893,4,15,0,106.8794,-1.9089536,-2.9795295,-1.7755931,-1.4235063,-3.0893545,-4.7904666,-1.1155032,0.32775031
-104.71498,0.97920265,0.46286893,3,7,0,107.76919,-2.4668501,-2.9311432,-4.0427455,-2.9092304,-0.35565265,-0.20621771,-0.32347014,0.72363356
-99.832882,1,0.46286893,2,3,0,106.00989,-2.1667699,-3.1970022,-3.7980481,-2.5627759,-1.0110687,-1.3855053,-0.68548429,0.50384616
-99.976444,0.92189723,0.46286893,3,7,0,103.19817,-2.7631408,-2.8933269,-3.1844888,-1.8774977,-1.6771965,-3.7587867,-0.23417927,0.79121996
-99.111069,0.94086892,0.46286893,3,7,0,102.67872,-1.857153,-3.0036708,-2.4968273,-2.2094188,-1.5910696,-0.94530508,-0.8602497,0.42305643
-98.050744,0.97684415,0.46286893,3,7,0,101.11149,-2.3198308,-2.9099956,-3.0402953,-1.752743,-1.1342047,-2.2728532,-0.75059312,0.47208647
-100.98082,0.74283444,0.46286893,3,7,0,104.04859,-2.3953598,-3.2473575,-2.9790616,-1.2513864,-1.3715834,-2.8168631,-0.970732,0.37880565
-103.48535,0.81964842,0.46286893,3,7,0,108.56227,-1.8140032,-2.3612351,-3.117407,-2.7301465,-2.8418617,-0.035847813,-0.84703822,0.42868272
-103.36931,0.88403551,0.46286893,3,7,0,109.44444,-2.3604393,-3.0942065,-2.586162,-1.282369,-2.1230538,-3.8077062,-0.36868903,0.69164046
-99.917091,0.99272523,0.46286893,3,7,0,107.58427,-2.1838744,-3.0259311,-3.0080585,-1.7420578,-2.2194333,-5.114443,-0.6727086,0.51032444
-102.99187,0.77325733,0.46286893,3,7,0,105.06167,-3.1487726,-3.6230801,-3.5090257,-3.2999886,-1.4051777,-1.2837308,-0.33398918,0.71606153
-103.25044,0.92753842,0.46286893,3,7,0,106.62634,-2.2070496,-3.6136945,-3.237611,-1.8029761,-2.712978,-4.2266673,-1.0600781,0.34642877
-101.8906,1,0.46286893,3,7,0,104.45669,-2.1861093,-2.363711,-2.6697446,-2.1786419,-0.87714056,-4.6949546,-0.52818974,0.58967146
-101.96465,0.98981041,0.46286893,3,7,0,104.81287,-2.4733723,-2.8893815,-3.4450582,-2.4481711,-2.0562893,-5.6699685,-0.85079424,0.4270756
-102.4527,0.93642937,0.46286893,3,15,0,106.13294,-1.7622099,-3.5808931,-2.6231295,-1.9228025,-1.6684503,-2.094477,-0.50624678,0.60275361
-103.04535,1,0.46286893,4,15,0,106.49482,-2.5541101,-4.5844712,-3.3890668,-2.8316371,-2.5124604,-4.5502234,-0.17181004,0.84213913
-101.36779,0.98491704,0.46286893,3,7,0,109.17463,-2.9650764,-2.9700256,-3.2930717,-2.5825516,-1.3610619,0.12692859,-0.42348499,0.654761
-103.49883,0.7431586,0.46286893,3,7,0,104.44281,-1.6749236,-3.0277312,-2.5410954,-1.6054824,-1.9745686,-6.0533974,-1.2291158,0.29255113
-99.753954,0.92162083,0.46286893,3,7,0,107.07984,-2.7871717,-2.9254455,-3.2375486,-2.4316135,-2.0340676,-0.29656012,-0.21319553,0.80799813
-100.12441,0.98725525,0.46286893,3,7,0,101.94074,-2.7780932,-4.0589978,-3.5996059,-2.7110098,-1.5404976,-3.5100915,-0.017259271,0.98288882
-98.612683,0.98013246,0.46286893,3,7,0,101.21872,-2.8161024,-3.6470658,-3.5426256,-2.4811531,-1.9798214,-2.0106362,-0.074113639,0.92856617
-99.166493,0.92234252,0.46286893,3,15,0,101.07651,-2.4046494,-3.0740871,-3.6393385,-2.3861031,-1.7066343,-4.0066893,-0.6075527,0.54468224
-99.282505,0.99456498,0.46286893,3,7,0,100.22176,-2.2884176,-3.2145166,-3.692735,-1.9071176,-1.9152354,-2.9172669,-0.33620115,0.71447937
-100.79497,0.97831641,0.46286893,3,7,0,101.5921,-3.0831826,-3.4051556,-3.0224691,-3.1288634,-1.6738618,-1.1389874,-0.17168712,0.84224265
-103.15129,0.8619197,0.46286893,3,7,0,105.52694,-3.114485,-3.4420435,-3.8045536,-2.8361676,-1.1972924,0.073562003,-0.15175258,0.85920084
-101.00465,0.94054122,0.46286893,3,7,0,105.79809,-2.1588448,-3.0602168,-2.8653242,-2.8083777,-2.4937634,-3.6505189,-0.24448261,0.7831096
-99.162592,0.97923078,0.46286893,3,7,0,104.36151,-2.21538,-2.8182577,-2.9627371,-2.5742144,-2.0093,-2.261512,-0.32214435,0.72459359
-99.270498,0.95191351,0.46286893,2,7,0,102.53247,-2.2176376,-3.1816123,-3.670239,-2.0274234,-1.3820654,-4.043757,-0.5575887,0.57258808
-100.15373,0.93249121,0.46286893,3,7,0,103.28469,-1.7967338,-2.5164805,-3.3483255,-1.7912867,-1.4021606,-1.0643579,-1.116774,0.32733406
-101.41527,0.86960342,0.46286893,2,7,0,106.54807,-2.0852979,-2.6718738,-2.4220857,-2.4288603,-0.35100711,-4.0099742,-0.86230027,0.42218982
-100.51184,0.8921462,0.46286893,3,7,0,104.6777,-2.4402306,-3.2615103,-2.8672541,-2.0777721,-3.072841,-4.8115604,-0.52000005,0.59452052
-102.50069,0.94099084,0.46286893,3,15,0,107.00847,-1.9154261,-2.682137,-2.2055248,-2.1611079,-3.0825837,-3.4503854,-1.1279423,0.32369864
-100.57349,0.99028208,0.46286893,3,7,0,103.71478,-1.9620082,-2.8863657,-2.774657,-1.5592164,-2.8013279,-2.7324268,-1.0112323,0.36377041
-103.7543,0.91737614,0.46286893,2,3,0,104.17315,-1.6738514,-2.9164729,-2.3830198,-1.6589757,-3.5820481,-2.6150232,-1.0980031,0.33353646
-102.00867,1,0.46286893,3,7,0,105.40268,-1.9187838,-3.1599793,-2.7469084,-1.3591293,-2.6460527,-3.3948793,-1.1289887,0.32336012
-101.18714,0.97359419,0.46286893,3,7,0,105.52985,-2.1158434,-2.6711048,-3.0140839,-1.7773121,-2.794338,-0.36268206,-1.1585748,0.31393327
-98.940833,0.96925846,0.46286893,3,7,0,104.45351,-2.3988697,-3.4602676,-2.7894462,-2.346223,-2.3101427,-2.9133129,-0.65403282,0.5199447
-99.285149,0.99716393,0.46286893,3,15,0,100.61752,-2.6161454,-3.7663609,-2.7890609,-2.4255968,-2.2922273,-3.074501,-0.26221472,0.76934581
-100.73907,0.9361062,0.46286893,3,7,0,103.88846,-2.5089808,-2.9242079,-3.9702501,-2.9279721,-2.3430179,-2.981823,-0.091429615,0.91262555
-99.365165,0.86675103,0.46286893,3,7,0,102.70308,-2.7682263,-3.217745,-2.791511,-2.5852935,-2.0156191,-2.5340421,-0.57005999,0.56549151
-98.65293,0.98061241,0.46286893,3,7,0,102.07161,-2.3958945,-3.3389346,-3.5500296,-2.1830488,-2.2555953,-1.564831,-0.58551381,0.55681969
-98.952813,0.96620411,0.46286893,3,7,0,101.35405,-2.2018223,-3.2551761,-3.431835,-1.8608324,-1.0368153,-2.5232,-0.80391537,0.44757311
-99.983361,0.9625401,0.46286893,3,7,0,102.02719,-2.1624928,-2.4958824,-2.3853276,-2.4634016,-1.7671504,-0.43116761,-1.0128764,0.36317283
-102.27881,0.9012807,0.46286893,2,7,0,104.28316,-2.1462126,-3.8709628,-2.9179615,-1.2380815,-1.5187239,-1.5764593,-0.61800918,0.53901646
-104.33954,0.99031855,0.46286893,3,7,0,105.7588,-2.2096702,-1.9848922,-3.4776552,-3.0307024,-0.977135,-2.4316443,-0.93161694,0.39391626
-99.45922,0.95592329,0.46286893,2,3,0,106.28719,-2.1500335,-2.6944171,-3.2114972,-2.5553846,-1.4340697,-0.57234104,-0.9480815,0.3874837
-101.91041,0.93201673,0.46286893,3,15,0,103.75289,-3.0911838,-4.0812041,-3.335128,-2.2323207,-2.0990622,-4.0076407,-0.23853102,0.78778425
-102.68426,0.96597139,0.46286893,3,7,0,108.32218,-2.9092364,-4.4178487,-3.9099347,-3.3089499,-2.2256569,-1.0759949,0.11168984,1.118166
-101.14996,0.90614594,0.46286893,3,15,0,105.45174,-2.6509365,-2.6684562,-3.2523127,-2.04874,-1.6446894,-5.8251148,-0.3253701,0.72225999
-99.780636,0.95418326,0.46286893,3,7,0,104.15154,-2.9157059,-3.8083552,-2.8871631,-2.6029523,-2.3077419,-1.9185351,-0.17158444,0.84232914
-100.85226,0.93419147,0.46286893,3,15,0,103.90492,-2.8043622,-2.8282838,-2.8718379,-1.9514694,-2.662205,-0.21676464,-0.49215658,0.61130664
-99.944699,0.84746923,0.46286893,3,7,0,104.77927,-2.1833304,-2.9856659,-2.59288,-2.1096565,-3.1155362,-1.5293554,-0.85002264,0.42740526
-99.292113,0.96022007,0.46286893,3,15,0,103.15647,-2.9188282,-3.3190427,-3.4313018,-2.2243725,-1.5892263,-1.3456187,-0.054529652,0.94693043
-102.41649,0.65768936,0.46286893,3,7,0,106.72926,-3.0456545,-3.1537819,-3.3017689,-3.1431919,-2.8472628,-5.1451213,-0.084143265,0.91929954
-100.64287,0.94724032,0.46286893,3,7,0,104.83249,-2.6855018,-3.8896093,-3.0244864,-3.2660167,-1.438265,-1.9623148,-0.042325326,0.95855789
-102.14586,0.95447777,0.46286893,3,7,0,104.0139,-2.4617146,-3.5692648,-3.2862812,-3.4108624,-1.6713529,0.057193221,-0.17996735,0.83529748
-100.39407,0.96938385,0.46286893,3,7,0,104.19401,-2.7876554,-3.1472728,-3.40336,-1.7994204,-1.6147451,-4.4240067,-0.55241525,0.57555801
-100.25722,0.90824864,0.46286893,3,7,0,104.87019,-2.2383223,-2.8532614,-3.5734766,-1.801312,-2.3881621,-2.6115673,-0.9321966,0.39368799
-100.90464,0.90163648,0.46286893,3,7,0,102.97913,-2.3888538,-3.3675955,-2.9785479,-2.6838594,-1.4418537,-0.78003748,-0.022212143,0.97803273
-101.41535,0.9994222,0.46286893,3,7,0,103.82626,-2.8614272,-3.6570925,-3.3312724,-3.4619,-1.8893359,-1.6424248,-0.3219957,0.7247013
-102.02077,0.98413966,0.46286893,3,7,0,104.06775,-2.7540597,-3.9570069,-3.8544853,-2.9350017,-2.0332607,-4.2623714,0.36617085,1.4422016
-104.19361,0.81858644,0.46286893,3,7,0,106.52633,-3.4388785,-3.6237436,-3.3827805,-2.9417322,-2.5866073,-6.0584728,0.089200393,1.0932997
-103.75974,0.9409611,0.46286893,3,7,0,107.72439,-2.8818745,-3.5553406,-3.6049152,-2.669033,-4.3970141,-3.9182059,0.24272637,1.2747198
-101.79757,0.67359048,0.46286893,3,7,0,107.38769,-2.994473,-3.5948813,-3.5574429,-3.0309935,-1.3257812,-1.7702133,-0.43783255,0.64543385
-107.05,0.86736831,0.46286893,3,7,0,112.47714,-2.5874606,-3.3319587,-3.289093,-2.6385093,-3.2585137,-10.074138,-0.24840882,0.78004098
-103.70284,0.98199729,0.46286893,3,7,0,108.82657,-2.7980158,-2.952084,-3.0016969,-2.4632368,-2.0758785,-8.1950636,-0.13353585,0.8749961
-99.639165,0.83868807,0.46286893,3,7,0,107.61214,-2.1850334,-3.4571863,-3.6647777,-2.0986373,-1.2919517,-3.7652139,-0.45609245,0.63375524
-100.54301,0.90042805,0.46286893,3,15,0,102.73409,-2.1736712,-3.1597486,-3.1300288,-2.4157504,-0.85350473,-3.950975,-1.0027353,0.36687455
-101.61206,0.93467624,0.46286893,3,15,0,107.33095,-3.2573013,-3.6683088,-3.8104535,-2.4027715,-2.7638268,-1.404509,0.014900563,1.0150121
-101.59614,0.94514981,0.46286893,3,7,0,105.43208,-2.4217746,-4.0893071,-3.0873148,-2.9529801,-1.2911806,-4.2448052,-0.47750539,0.62032894
-98.648446,1,0.46286893,3,7,0,102.36875,-2.4423249,-3.279984,-3.4512727,-2.7321087,-1.6041201,-1.6683732,-0.14388273,0.86598929
-100.74988,0.89751844,0.46286893,3,15,0,102.93958,-2.453872,-2.9364221,-2.8372019,-1.5981884,-2.7617188,-0.21361741,-0.86635096,0.42048311
-99.620238,0.93991679,0.46286893,3,7,0,102.82716,-1.9355032,-2.9671605,-2.9207253,-2.1437105,-0.47590932,-1.6432643,-0.86096329,0.42275465
-100.61961,0.9156654,0.46286893,3,7,0,102.97539,-2.7934263,-3.0261365,-2.8288707,-1.4530621,-1.5183124,-2.1988085,-0.69047712,0.50133681
-98.726659,0.99980131,0.46286893,3,7,0,101.80309,-2.6567181,-3.3846477,-2.7777549,-2.2266215,-1.111408,-2.6184027,-0.53985341,0.58283368
-99.850401,0.96126201,0.46286893,3,15,0,102.98431,-2.1369311,-3.1136788,-2.0548261,-1.9779786,-1.0372723,-2.1929739,-0.8882298,0.41138334
-100.56448,0.99934363,0.46286893,3,7,0,102.62301,-1.8568573,-3.1849632,-2.5098144,-1.606018,-0.55870951,-0.62135235,-1.1330636,0.32204512
-100.52572,0.95547698,0.46286893,3,7,0,102.26167,-1.8914466,-2.6880802,-2.6706412,-1.7493784,-0.26918215,-1.0106805,-1.1491258,0.31691369
-102.58459,0.9032832,0.46286893,2,3,0,103.31666,-1.7327383,-2.771168,-2.5800285,-1.7032237,-0.016983225,-0.28911158,-1.1606593,0.31327957
-99.566752,1,0.46286893,3,7,0,102.88919,-2.0616144,-2.6528556,-2.8306867,-1.8816516,-0.92020708,-0.98641572,-1.2415426,0.28893815
-103.6494,0.62999003,0.46286893,3,15,0,113.43326,-1.7592674,-3.2115223,-2.546763,-0.98935911,-0.89225803,0.056477661,-1.0397838,0.35353112
-100.72317,0.90175861,0.46286893,2,3,0,105.92237,-1.8318341,-3.1590369,-3.0317354,-1.365858,-0.74640693,-1.8888446,-1.044167,0.35198491
-102.27731,0.85117384,0.46286893,3,15,0,105.71978,-2.8089107,-2.6027156,-3.0263724,-3.43183,-1.8706589,-2.4932529,-0.17989814,0.8353553
-100.89296,0.99067459,0.46286893,3,15,0,106.14741,-3.2698692,-3.2021755,-3.7214727,-2.7224564,-1.8842013,-2.7662154,0.027598582,1.027983
-99.697385,0.90510085,0.46286893,3,7,0,103.11073,-2.6757044,-3.7637998,-3.2348176,-3.0199687,-2.3517874,-1.2872105,-0.23737883,0.78869245
-99.488685,0.96287811,0.46286893,3,7,0,101.54315,-2.6816305,-3.1581806,-3.379644,-1.9983246,-1.9210201,-4.11498,-0.57499129,0.56270977
-103.71685,0.85777071,0.46286893,3,7,0,105.42077,-2.896849,-3.2184068,-2.1822694,-2.8365715,-1.3390958,-4.9263795,-0.37207653,0.68930149
-103.10263,1,0.46286893,3,7,0,104.74766,-2.4219996,-3.3725973,-4.5889711,-2.2605369,-2.4929681,-0.99849478,0.018025527,1.018189
-100.85824,0.98862011,0.46286893,3,7,0,104.70059,-3.183161,-3.156126,-3.279971,-2.7129123,-1.6282489,-3.962858,-0.13176113,0.87655035
-99.920023,0.95398311,0.46286893,3,15,0,106.27019,-2.8298647,-3.2158252,-3.3970082,-2.3418093,-1.0174816,-4.1837012,-0.29470356,0.74475233
-99.546373,0.86190422,0.46286893,3,7,0,102.24929,-2.3956008,-3.1984568,-3.5086055,-2.6490353,-2.5644619,-3.2119381,-0.55111469,0.57630705
-104.80234,0.90911065,0.46286893,2,7,0,105.13573,-2.290595,-3.0944419,-4.0802931,-1.6319328,-3.2947972,-5.509401,-0.36168984,0.69649836
-100.29175,0.93303924,0.46286893,2,7,0,107.45508,-2.747322,-3.5396254,-3.5837083,-2.434892,-2.8287385,-3.0509565,-0.40969943,0.66384976
-100.46707,0.98861313,0.46286893,3,7,0,102.78908,-3.0181734,-3.7008823,-3.5934215,-3.193062,-1.9656492,-1.841131,-0.098316241,0.90636223
-100.16888,0.99465667,0.46286893,3,15,0,101.72919,-2.2057715,-2.6153609,-2.5715787,-1.4162225,-1.450843,-2.877773,-1.1933532,0.30320287
-99.368964,0.97143221,0.46286893,3,7,0,102.8163,-2.0736619,-3.0090712,-3.7776414,-2.1741482,-1.4482534,-2.9031165,-0.55515649,0.57398243
-102.37179,0.86864165,0.46286893,3,7,0,104.07596,-2.4857973,-2.9228186,-2.0094055,-1.8809242,-1.888943,-0.5451952,-1.1884544,0.30469184
-100.03338,0.98299254,0.46286893,3,7,0,106.84447,-2.2353702,-2.6181037,-3.6832259,-1.9830252,-0.95135748,-2.9026921,-0.91716599,0.39965005
-99.803895,0.88285637,0.46286893,4,15,0,104.01693,-2.1618253,-3.2678319,-2.3292954,-1.6880947,-1.6488314,-0.1901259,-0.74691116,0.47382787
-101.6482,0.85676151,0.46286893,3,7,0,104.79606,-2.1220797,-3.8148709,-2.5145368,-2.4508855,-0.58016913,-0.75589844,-0.61733326,0.53938091
-101.79288,0.99521144,0.46286893,3,7,0,103.23326,-2.1121139,-2.1286855,-3.0930245,-1.725873,-2.4058605,-2.6419969,-0.70133034,0.49592512
-99.020513,0.9688698,0.46286893,3,7,0,103.03042,-2.1639055,-3.4955121,-2.6577745,-2.4328194,-1.0999704,-1.1993045,-0.53351351,0.58654053
-100.78766,0.9417953,0.46286893,3,7,0,102.07645,-2.4259674,-2.4795728,-3.2518009,-2.3131891,-1.5662428,-5.6782572,-0.65137478,0.52132857
-99.837868,0.97785831,0.46286893,2,7,0,102.12188,-2.328562,-2.5302253,-3.3422409,-2.2337294,-1.2480687,-4.6871531,-0.63206245,0.53149449
-101.33068,0.82291634,0.46286893,3,15,0,104.04961,-2.508475,-3.1132971,-3.0407667,-1.7650728,-1.6622895,-5.2841544,-0.19087876,0.82623275
-101.12132,0.86013658,0.46286893,3,7,0,103.73312,-2.1013694,-2.7936621,-2.9884125,-3.3622399,-1.2754821,-0.79338633,-0.56688924,0.56728739
-98.993467,0.97874456,0.46286893,2,7,0,102.72559,-2.0962538,-2.677377,-2.6099425,-2.5385591,-1.3100656,-0.94595855,-0.96535023,0.38084979
-100.26327,0.80026032,0.46286893,3,7,0,104.64811,-2.263527,-3.4732996,-2.985903,-1.6080516,-0.52474456,-1.5087477,-0.72750702,0.48311188
-98.165779,0.97120158,0.46286893,2,3,0,100.86179,-2.2346935,-3.207651,-3.0053469,-1.9626895,-1.6950983,-0.82593223,-0.82746324,0.43715684
-100.0819,0.83003254,0.46286893,3,15,0,102.62445,-2.8228453,-3.324422,-3.254874,-2.3317113,-1.8775223,-1.4787153,-0.67900873,0.50711944
-99.960085,0.9784671,0.46286893,3,15,0,102.48451,-2.6554252,-3.4887538,-3.1612528,-2.0771442,-1.5893776,-1.176201,-0.7988013,0.4498679
-100.17992,0.90456231,0.46286893,2,7,0,106.05926,-2.8897036,-3.186521,-2.5203933,-2.1279778,-1.1647578,-1.2357372,-0.56751974,0.56692983
-100.08696,0.99496088,0.46286893,3,7,0,101.25297,-2.1577877,-3.2149892,-4.0114242,-2.4796668,-2.2457888,-2.3509,-0.48375515,0.61646413
-100.62742,0.97287454,0.46286893,3,7,0,102.9367,-2.31674,-3.0587974,-2.2736776,-2.9914332,-2.1048932,-2.4219459,-0.57331308,0.56365491
-98.830435,0.91428715,0.46286893,3,7,0,102.74967,-2.3725245,-2.826049,-2.8294766,-2.3762833,-1.8214607,-0.82668323,-0.33239049,0.7172072
-102.31688,0.76512153,0.46286893,3,7,0,105.11859,-2.8707784,-3.7500013,-4.1493731,-2.3973541,-1.6687217,-4.4880265,-0.39110059,0.67631213
-100.77259,0.98830508,0.46286893,3,7,0,105.24186,-3.0490545,-3.2344717,-2.7264907,-2.707113,-1.9225759,-2.0917424,0.018701551,1.0188775
-103.61392,0.85630135,0.46286893,3,7,0,106.43045,-1.6736294,-2.7275255,-3.3741054,-2.090024,-3.0644811,-4.1304657,-0.93316112,0.39330845
-101.20221,0.96926835,0.46286893,3,7,0,107.05527,-2.3868675,-3.1034872,-4.1407468,-1.8584401,-1.7932018,0.024711889,-0.65527417,0.51929966
-101.94432,0.67966759,0.46286893,3,7,0,107.82839,-2.9566204,-3.4581686,-3.5504557,-3.5939465,-2.1652155,-4.6111409,0.051323732,1.0526636
-102.85865,0.83071689,0.46286893,3,15,0,109.95987,-2.2661468,-3.21211,-4.6993336,-2.2077811,-1.498578,-1.1503983,-0.81272392,0.44364796
-104.06105,0.84365148,0.46286893,3,7,0,107.18024,-2.8734972,-3.4844195,-2.3044294,-2.7011716,-2.2386581,-6.2826708,-0.29428906,0.7450611
-104.85643,0.933769,0.46286893,3,7,0,109.06649,-2.4694671,-3.67605,-4.1000134,-3.6910762,-2.6449366,-5.5118743,-0.013679346,0.98641379
-101.30625,0.88603206,0.46286893,2,7,0,108.29248,-3.2378064,-3.2362013,-3.4383668,-2.0764367,-1.3830717,-2.3785396,-0.082729852,0.92059981
-105.19934,0.63366845,0.46286893,2,3,0,106.73824,-3.1557047,-3.3954169,-3.3346264,-1.776273,-1.4386276,-2.9503961,0.2480628,1.2815404
-105.10775,0.99229283,0.46286893,3,7,0,109.24325,-1.8761946,-2.8981703,-4.205998,-3.2055015,-2.1582086,-3.6997525,-0.77627592,0.46011633
-106.34922,0.79641546,0.46286893,2,3,0,108.59125,-2.3052999,-2.8937229,-4.1793515,-3.3188228,-2.1221004,-4.4978304,-0.94024334,0.39053279
-103.58821,0.99166117,0.46286893,3,7,0,112.65868,-2.7563504,-3.4558805,-2.4781531,-3.3086638,-2.7994256,-4.8712265,-0.25967622,0.77130128
-100.06417,0.91240815,0.46286893,3,15,0,105.56197,-2.2506083,-2.6647001,-3.7314677,-2.2140696,-1.7946418,-3.0323352,-0.33591772,0.71468191
-100.10956,0.99984339,0.46286893,3,15,0,101.47856,-2.1360008,-2.8173257,-3.6959472,-2.0820691,-1.5717736,-3.5136271,-0.38470434,0.68065185
-100.66747,0.92465853,0.46286893,3,7,0,103.59596,-2.5355914,-3.2696778,-2.1760362,-2.1072237,-1.7530964,-0.40957955,-0.49413976,0.61009551
-100.91704,0.99986624,0.46286893,3,7,0,103.24406,-2.291316,-3.2473856,-4.2841445,-2.4489035,-1.4855828,-4.1377627,-0.40048837,0.66999276
-99.912729,0.88503349,0.46286893,3,15,0,104.28592,-2.466912,-2.8806653,-2.9435609,-1.8801295,-1.8598072,0.23796467,-0.91064319,0.40226541
-100.72988,0.96294052,0.46286893,3,7,0,103.65565,-1.7440178,-3.1672734,-2.8426083,-2.4195382,-0.78714025,-2.7237663,-0.93510691,0.3925439
-100.80797,0.98120757,0.46286893,3,7,0,103.54893,-2.403071,-2.5964021,-2.5576349,-1.3716838,-2.5088001,-1.9334907,-0.81459818,0.44281722
-99.574887,0.99894181,0.46286893,3,7,0,101.38524,-2.0295183,-3.3558124,-2.9869306,-2.7834927,-1.1317627,-2.4926749,-0.58944804,0.55463334
-102.65522,0.93018848,0.46286893,3,7,0,104.61011,-2.3941621,-2.469231,-2.6434276,-1.6088485,-1.8171091,-6.9029337,-0.74061811,0.4768191
-98.515007,0.90546596,0.46286893,3,7,0,106.47081,-1.9591114,-3.1126086,-3.0005418,-2.3736773,-1.4954194,-1.1804974,-0.72958707,0.48210803
-99.025462,0.89089312,0.46286893,3,15,0,100.78099,-2.6461336,-3.4527764,-3.2571408,-1.9431952,-1.5748233,-0.61921173,-0.56084262,0.57072795
-98.978427,0.98758288,0.46286893,3,7,0,100.63554,-2.3903568,-3.1174115,-3.5679639,-2.3685744,-1.652281,-0.46408433,-0.28241113,0.75396364
