# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = continuous_model
# start_datetime = 2026-04-29 08:18:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_continuous.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/continuous/continuous-202604291618-2-541368.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/continuous/continuous-profile-202604291618-2-63bfea.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=continuous_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,sigma,mean_difference
# Adaptation terminated
# Step size = 0.563351
# Diagonal elements of inverse mass matrix:
# 0.313469, 0.635376, 0.001153
-1558.9026,0.94838243,0.56335139,3,7,0,1559.201,64.02651,-9.3042185,8.1800487,-9.3042185
-1559.9665,0.91045941,0.56335139,3,7,0,1561.5982,63.9876,-9.2995622,7.8500079,-9.2995622
-1559.8037,1,0.56335139,3,7,0,1560.1871,62.671086,-7.6906282,8.734506,-7.6906282
-1558.331,0.99507006,0.56335139,3,7,0,1560.1379,62.907726,-8.127706,8.4841537,-8.127706
-1557.8394,0.99587447,0.56335139,2,3,0,1558.3944,63.07889,-8.4161555,8.2694703,-8.4161555
-1558.2038,0.96916185,0.56335139,3,7,0,1558.8633,63.69229,-9.3466907,8.1843752,-9.3466907
-1558.3122,0.99199144,0.56335139,2,3,0,1558.4231,63.684278,-9.3144144,8.1006104,-9.3144144
-1557.9646,1,0.56335139,2,3,0,1558.3153,63.467212,-9.1624843,8.1922039,-9.1624843
-1558.4402,0.90725819,0.56335139,3,7,0,1559.2306,63.602928,-8.5496045,8.4330828,-8.5496045
-1559.3576,0.87260336,0.56335139,2,7,0,1561.7192,63.568565,-9.4563064,8.708486,-9.4563064
-1557.9295,1,0.56335139,2,3,0,1559.4967,63.501653,-9.1512546,8.2761374,-9.1512546
-1559.1123,0.86499276,0.56335139,2,7,0,1560.3001,62.614093,-8.3653484,8.552258,-8.3653484
-1558.4918,1,0.56335139,3,7,0,1559.5014,63.826034,-8.910044,8.2956653,-8.910044
-1559.0394,0.97972654,0.56335139,3,7,0,1559.4356,62.588388,-8.2615747,8.0635667,-8.2615747
-1558.5011,0.99744801,0.56335139,2,7,0,1559.2416,63.340286,-8.0478068,8.2049681,-8.0478068
-1558.8826,0.97010017,0.56335139,2,7,0,1559.6612,63.330359,-9.6626619,8.289517,-9.6626619
-1559.3897,0.7786364,0.56335139,2,3,0,1561.7276,64.012642,-8.77917,8.2176979,-8.77917
-1559.2795,0.96342879,0.56335139,3,7,0,1563.0634,63.097893,-7.5540123,8.1213717,-7.5540123
-1558.7389,1,0.56335139,3,7,0,1559.321,62.698776,-8.6521784,8.3064476,-8.6521784
-1557.8878,1,0.56335139,2,3,0,1558.5788,63.210552,-8.3418469,8.2879517,-8.3418469
-1557.8126,0.97360134,0.56335139,3,7,0,1558.4271,63.267102,-8.7898267,8.1860119,-8.7898267
-1557.8175,0.98349729,0.56335139,2,5,0,1558.1655,63.170124,-8.720607,8.3168516,-8.720607
-1560.5591,0.8182732,0.56335139,2,3,0,1560.9702,63.117895,-8.1624478,7.6754437,-8.1624478
-1559.487,0.96557526,0.56335139,2,3,0,1561.4212,63.121131,-8.8865781,7.8021695,-8.8865781
-1558.1623,0.89101631,0.56335139,2,5,0,1560.728,63.01522,-8.8632085,8.3528177,-8.8632085
-1558.6433,0.85418797,0.56335139,2,5,0,1559.8138,63.207047,-9.1807177,8.0074747,-9.1807177
-1558.2281,0.97771224,0.56335139,2,7,0,1558.9597,63.604658,-8.6373053,8.358979,-8.6373053
-1559.3244,0.65461553,0.56335139,1,3,0,1561.0476,62.896609,-9.2903403,8.3779861,-9.2903403
-1559.3187,0.99536074,0.56335139,2,3,0,1559.9532,63.454606,-7.8372391,8.2276928,-7.8372391
-1560.5946,0.85813786,0.56335139,2,7,0,1562.0433,63.629736,-10.420713,8.2028995,-10.420713
-1559.6303,0.88260837,0.56335139,3,7,0,1564.2731,63.406647,-7.9583314,8.6513852,-7.9583314
-1559.9077,0.94874832,0.56335139,3,7,0,1561.6656,62.680093,-7.5055146,7.9089994,-7.5055146
-1558.7265,0.71076013,0.56335139,3,7,0,1562.6744,62.619472,-7.9526484,8.455037,-7.9526484
-1562.5784,0.87047392,0.56335139,3,7,0,1563.6055,64.117509,-9.7570009,7.5946311,-9.7570009
-1560.8885,1,0.56335139,3,7,0,1563.3218,62.350231,-7.4620103,8.8088917,-7.4620103
-1560.3021,1,0.56335139,2,3,0,1561.4745,62.486732,-7.0159585,8.5498889,-7.0159585
-1558.6491,0.99236118,0.56335139,3,7,0,1560.9872,63.745002,-8.831183,8.0500346,-8.831183
-1559.2334,0.79438299,0.56335139,3,15,0,1562.3533,62.806788,-8.7576104,7.9611446,-8.7576104
-1560.6587,0.93865096,0.56335139,3,7,0,1561.0053,63.555642,-10.204047,8.6476619,-10.204047
-1560.1339,0.84613263,0.56335139,2,3,0,1563.1009,64.294963,-9.4743911,8.5303553,-9.4743911
-1558.7666,0.99461442,0.56335139,2,3,0,1560.5117,63.178848,-9.3730732,8.4544826,-9.3730732
-1559.0171,0.97175394,0.56335139,2,3,0,1559.4818,63.848943,-8.617654,8.1850139,-8.617654
-1558.952,0.86309551,0.56335139,2,3,0,1560.9553,62.659798,-8.6685933,8.3800683,-8.6685933
-1559.675,0.99011524,0.56335139,3,7,0,1559.9292,63.422058,-8.0133132,7.912963,-8.0133132
-1560.0512,0.85433474,0.56335139,3,7,0,1563.2446,63.926961,-8.3450743,8.1557654,-8.3450743
-1559.1938,0.96453487,0.56335139,2,7,0,1561.015,63.104558,-8.8190612,7.8414687,-8.8190612
-1559.1777,0.96026731,0.56335139,2,7,0,1560.0045,63.566592,-8.7656535,7.8511252,-8.7656535
-1559.5794,0.69341134,0.56335139,2,3,0,1561.4643,63.631312,-8.3422587,7.9171395,-8.3422587
-1558.092,1,0.56335139,2,7,0,1559.9561,63.526225,-9.3327265,8.308915,-9.3327265
-1559.6133,0.90371936,0.56335139,2,3,0,1560.0394,63.533803,-8.9301466,7.7688824,-8.9301466
-1559.4332,0.99993568,0.56335139,2,3,0,1559.7246,63.561268,-8.8346782,7.8034466,-8.8346782
-1559.9027,0.90777164,0.56335139,3,7,0,1561.0499,62.792749,-8.8942768,7.8878201,-8.8942768
-1560.2282,0.95283535,0.56335139,2,3,0,1562.2547,63.694968,-8.5101979,7.7928651,-8.5101979
-1560.0623,1,0.56335139,3,7,0,1560.7183,62.871535,-7.9403411,8.8452469,-7.9403411
-1558.3161,0.89188238,0.56335139,1,3,0,1562.4934,63.160943,-8.0386738,8.4163454,-8.0386738
-1559.1193,0.92928203,0.56335139,2,7,0,1559.6766,62.946861,-9.2734881,8.186884,-9.2734881
-1558.6917,0.90788376,0.56335139,2,7,0,1560.643,62.868735,-8.2552519,7.9695244,-8.2552519
-1558.5773,0.95653943,0.56335139,3,7,0,1559.9131,63.892481,-9.5195193,8.1859032,-9.5195193
-1559.392,0.95639708,0.56335139,2,3,0,1559.707,64.069386,-9.7070233,8.0343383,-9.7070233
-1559.4204,0.89082778,0.56335139,2,7,0,1561.4562,63.148668,-8.6759764,8.7956339,-8.6759764
-1558.2486,0.94573726,0.56335139,3,7,0,1560.3172,63.764441,-9.1617294,8.3404068,-9.1617294
-1559.65,0.78999089,0.56335139,2,3,0,1559.8601,64.038098,-8.6913752,8.299488,-8.6913752
-1558.4055,0.80168755,0.56335139,2,7,0,1561.7988,63.277986,-9.1590478,8.5119908,-9.1590478
-1558.0085,0.97624818,0.56335139,3,7,0,1559.7727,62.940478,-8.2338142,8.2132204,-8.2338142
-1559.0195,0.83074855,0.56335139,2,7,0,1560.4784,63.332679,-8.1543559,7.9397282,-8.1543559
-1558.8278,0.99522023,0.56335139,3,7,0,1559.5414,63.537295,-8.4094494,8.5653225,-8.4094494
-1560.2963,0.91857793,0.56335139,3,7,0,1561.8311,63.922043,-10.239117,8.6235301,-10.239117
-1558.129,0.99618481,0.56335139,3,7,0,1560.5683,63.420785,-8.5323395,8.4420504,-8.5323395
-1557.9727,0.99629704,0.56335139,2,7,0,1558.2218,63.056007,-8.7873483,8.2605549,-8.7873483
-1558.3274,0.88628945,0.56335139,2,7,0,1559.6338,63.133148,-7.9862406,8.3934353,-7.9862406
-1558.5992,0.9534307,0.56335139,2,7,0,1560.2815,63.022257,-7.8610773,8.081535,-7.8610773
-1559.7955,0.86911215,0.56335139,2,7,0,1561.1184,63.187346,-9.086883,7.7766922,-9.086883
-1557.8915,0.99711661,0.56335139,2,7,0,1560.443,63.171358,-8.4350927,8.3768283,-8.4350927
-1558.4613,0.82146825,0.56335139,3,7,0,1559.4996,63.528019,-9.0568011,8.5681071,-9.0568011
-1558.1911,0.99024047,0.56335139,3,7,0,1559.0618,63.524553,-8.9045337,8.0473321,-8.9045337
-1558.7056,0.89540916,0.56335139,2,7,0,1559.437,63.473486,-9.5970516,8.0966589,-9.5970516
-1558.3532,0.97612668,0.56335139,3,7,0,1559.7085,62.745212,-8.1000411,8.171773,-8.1000411
-1558.3731,0.86539725,0.56335139,3,7,0,1559.5673,63.684498,-8.6707196,8.3445074,-8.6707196
-1558.0745,0.98956478,0.56335139,1,3,0,1558.8153,63.669374,-9.2056717,8.2827182,-9.2056717
-1559.3178,0.93375403,0.56335139,3,7,0,1559.7044,62.508199,-7.8736714,8.0256528,-7.8736714
-1560.5842,0.7643025,0.56335139,2,3,0,1561.2717,62.946066,-6.9811665,8.2631742,-6.9811665
-1558.7207,1,0.56335139,3,7,0,1561.306,62.96333,-9.0311465,8.0941662,-9.0311465
-1559.2332,0.89797532,0.56335139,3,7,0,1561.1082,63.286119,-9.6152778,8.5280573,-9.6152778
-1558.3596,1,0.56335139,2,3,0,1559.24,63.522004,-8.6393472,8.5060272,-8.6393472
-1559.5908,0.97090507,0.56335139,2,7,0,1560.0833,62.293775,-7.625739,8.4135655,-7.625739
-1560.5133,0.95344344,0.56335139,3,7,0,1561.8253,63.994634,-10.411651,8.0365047,-10.411651
-1561.7933,0.66415494,0.56335139,2,3,0,1565.6916,64.258984,-9.4427098,7.7361688,-9.4427098
-1558.3855,0.98961008,0.56335139,2,3,0,1562.2522,63.205519,-9.2925534,8.2136843,-9.2925534
-1558.8634,0.88414995,0.56335139,2,5,0,1560.3067,62.921669,-8.7846782,8.5985228,-8.7846782
-1557.8744,1,0.56335139,2,7,0,1558.8877,63.408839,-8.5987988,8.2863856,-8.5987988
-1560.1028,0.87258028,0.56335139,3,7,0,1560.7026,62.752321,-8.0447061,8.8457061,-8.0447061
-1560.1283,0.87775642,0.56335139,2,7,0,1561.93,62.882173,-9.1916371,8.7134702,-9.1916371
-1558.9826,0.8890602,0.56335139,2,3,0,1561.8197,64.000837,-9.0097715,8.2515437,-9.0097715
-1560.4175,0.71275008,0.56335139,1,1,0,1560.4915,64.218384,-8.7800471,8.3010524,-8.7800471
-1557.8636,0.99485477,0.56335139,2,7,0,1561.0305,63.479479,-8.7898927,8.288535,-8.7898927
-1561.434,0.85965647,0.56335139,3,7,0,1561.8637,64.223599,-10.492868,7.9118854,-10.492868
-1559.9474,0.95358837,0.56335139,2,7,0,1564.3492,62.521132,-7.205071,8.5691494,-7.205071
-1559.9747,0.9511497,0.56335139,3,7,0,1560.6952,62.225273,-7.6376426,8.5011437,-7.6376426
-1558.7295,0.98671932,0.56335139,3,7,0,1560.6946,63.209011,-9.3704015,8.0912371,-9.3704015
-1558.6325,0.99196794,0.56335139,2,7,0,1559.6764,63.066075,-7.8720305,8.0752732,-7.8720305
-1558.1046,0.97206697,0.56335139,2,7,0,1559.1783,63.372435,-8.6884525,8.0478155,-8.6884525
-1560.0056,0.87500629,0.56335139,3,7,0,1560.8283,62.58674,-7.0087918,8.3784052,-7.0087918
-1561.3225,0.73909089,0.56335139,2,3,0,1563.3054,63.051567,-7.0051911,8.6313042,-7.0051911
-1559.4671,0.9656087,0.56335139,3,7,0,1561.8493,62.591188,-8.8049425,8.2415693,-8.8049425
-1562.1616,0.66983039,0.56335139,2,3,0,1562.5462,64.041128,-7.9245052,8.1998227,-7.9245052
-1558.9815,0.97974044,0.56335139,1,3,0,1562.2837,63.869973,-8.79512,8.0923336,-8.79512
-1560.4025,0.96109445,0.56335139,2,7,0,1560.5918,63.283753,-9.5945432,7.8073388,-9.5945432
-1558.3088,0.99586925,0.56335139,3,7,0,1561.5845,62.892078,-8.0732612,8.1004255,-8.0732612
-1558.5088,0.97396364,0.56335139,3,7,0,1559.5893,63.770924,-9.4815165,8.1047996,-9.4815165
-1559.4586,0.84271416,0.56335139,2,3,0,1559.8247,63.494161,-9.7681287,7.9746657,-9.7681287
-1559.4171,0.97258804,0.56335139,2,3,0,1560.7216,64.147142,-9.4174545,8.1025541,-9.4174545
-1559.2035,0.97412533,0.56335139,2,3,0,1560.0532,63.952824,-9.7250393,8.0234989,-9.7250393
-1558.3205,0.9115556,0.56335139,1,3,0,1560.655,63.804704,-9.0799067,8.2484196,-9.0799067
-1558.2218,0.99664107,0.56335139,3,7,0,1558.7717,63.161111,-8.0528052,8.3646655,-8.0528052
-1558.8036,0.93259623,0.56335139,2,7,0,1560.1592,63.539973,-8.8312738,7.9042796,-8.8312738
-1559.2618,0.82216164,0.56335139,2,3,0,1560.507,63.733405,-8.5922093,7.959134,-8.5922093
-1559.4774,0.97091515,0.56335139,3,7,0,1560.6756,62.557758,-7.4636562,8.5608803,-7.4636562
-1560.7586,0.73551979,0.56335139,2,3,0,1563.054,62.768302,-8.3807205,8.9460467,-8.3807205
-1560.0857,0.98660391,0.56335139,2,7,0,1561.4941,63.23219,-8.4912783,8.9009256,-8.4912783
-1560.2446,0.78042767,0.56335139,2,7,0,1562.9276,64.043057,-8.4798953,8.4061291,-8.4798953
-1559.2776,1,0.56335139,2,7,0,1560.8452,63.672188,-8.2522947,8.4871751,-8.2522947
-1560.2807,0.97559441,0.56335139,2,7,0,1561.1563,63.375419,-9.8168706,8.7212502,-9.8168706
-1558.9438,0.99724194,0.56335139,2,3,0,1560.7162,63.781819,-9.6113436,8.5497235,-9.6113436
-1558.9895,0.87978952,0.56335139,3,7,0,1561.6409,63.726721,-8.6787031,7.9876218,-8.6787031
-1558.6576,0.98909049,0.56335139,3,7,0,1559.8002,63.322924,-9.5540495,8.3203512,-9.5540495
-1557.7768,1,0.56335139,2,3,0,1558.6667,63.342592,-8.7072766,8.2480477,-8.7072766
-1558.2572,0.84639711,0.56335139,3,7,0,1559.1807,63.660554,-9.4199762,8.167748,-9.4199762
-1558.4356,0.95970112,0.56335139,3,7,0,1559.8496,62.721246,-7.852721,8.2758539,-7.852721
-1559.664,0.81852803,0.56335139,2,3,0,1560.7455,62.741619,-8.0065188,8.7643638,-8.0065188
-1559.2757,1,0.56335139,2,3,0,1559.661,62.758239,-8.0956383,8.6967856,-8.0956383
-1559.6767,0.92482306,0.56335139,3,7,0,1561.6265,63.814537,-9.0715984,7.8307071,-9.0715984
-1562.2025,0.87634347,0.56335139,2,3,0,1562.8028,63.873182,-9.1240323,7.5593337,-9.1240323
-1558.2591,1,0.56335139,2,3,0,1562.4014,63.397304,-9.3868722,8.1947649,-9.3868722
-1558.3547,0.69234943,0.56335139,2,3,0,1560.9773,63.443507,-8.3666112,8.4481676,-8.3666112
-1558.0139,0.986183,0.56335139,2,7,0,1558.643,63.3385,-8.8723796,8.4553918,-8.8723796
-1558.584,0.9341155,0.56335139,2,7,0,1559.8707,63.543751,-9.6345652,8.3876274,-9.6345652
-1558.1587,0.92342885,0.56335139,2,7,0,1559.5468,63.472585,-8.481305,8.1512818,-8.481305
-1558.2833,0.82985325,0.56335139,3,7,0,1559.6566,63.037708,-8.7717542,8.0601775,-8.7717542
-1559.4562,0.7215566,0.56335139,3,7,0,1561.4083,62.9429,-7.6014224,8.6310713,-7.6014224
-1558.1801,1,0.56335139,3,7,0,1559.6079,62.901639,-8.48174,8.1293071,-8.48174
-1557.923,0.90158466,0.56335139,2,3,0,1559.0014,63.437623,-8.5780355,8.2757552,-8.5780355
-1558.2449,0.96210591,0.56335139,3,7,0,1558.6769,62.989399,-8.0908801,8.451153,-8.0908801
-1559.215,0.89677819,0.56335139,2,3,0,1559.4621,63.027562,-7.5437395,8.4833737,-7.5437395
-1559.9453,0.96022048,0.56335139,3,7,0,1561.3154,63.86158,-9.3253897,7.7999924,-9.3253897
-1558.5696,0.96084719,0.56335139,2,3,0,1560.853,63.573461,-9.5430532,8.0805214,-9.5430532
-1558.1001,0.99805692,0.56335139,2,7,0,1558.8796,63.111617,-8.0729746,8.2739439,-8.0729746
-1558.6466,0.95833351,0.56335139,2,3,0,1558.7579,63.205756,-7.8447529,8.3613936,-7.8447529
-1558.2497,0.9705985,0.56335139,2,7,0,1560.442,63.095495,-8.2427889,8.04787,-8.2427889
-1558.4005,0.94496805,0.56335139,2,7,0,1558.7772,62.83391,-8.5363868,8.1097107,-8.5363868
-1558.863,0.85412906,0.56335139,2,7,0,1560.8134,63.473796,-9.7008368,8.124431,-9.7008368
-1559.4138,0.96622824,0.56335139,2,3,0,1559.5832,64.067185,-9.1372907,8.0617692,-9.1372907
-1560.5715,0.88988394,0.56335139,2,7,0,1561.8441,64.181734,-8.6327949,8.2733856,-8.6327949
-1559.2459,1,0.56335139,2,3,0,1560.7393,62.904318,-9.2621511,8.396641,-9.2621511
-1557.9067,0.9938141,0.56335139,2,7,0,1559.2442,63.415023,-8.6952695,8.1529636,-8.6952695
-1557.9065,0.72882403,0.56335139,2,3,0,1560.1591,62.99468,-8.4717885,8.2537927,-8.4717885
-1560.2287,0.753465,0.56335139,2,7,0,1561.1332,63.021244,-9.0226598,7.7581781,-9.0226598
-1558.4668,1,0.56335139,2,7,0,1560.8698,63.800433,-8.8647229,8.3130371,-8.8647229
-1558.3637,0.97254134,0.56335139,3,7,0,1559.2017,63.020621,-8.1371581,8.0405482,-8.1371581
-1558.742,0.85427936,0.56335139,2,7,0,1559.9617,63.122067,-9.3585821,8.3715362,-9.3585821
-1559.5155,0.94666293,0.56335139,2,7,0,1561.0335,63.741418,-9.4560289,7.8460456,-9.4560289
-1559.4514,0.99495094,0.56335139,3,7,0,1560.0336,63.06,-8.3465824,8.7924452,-8.3465824
-1558.2761,0.89456829,0.56335139,3,7,0,1561.5809,63.321972,-8.8889548,7.9954116,-8.8889548
-1558.3338,0.94969227,0.56335139,2,7,0,1558.9792,63.25877,-8.0669207,8.1811544,-8.0669207
-1558.5457,0.97644008,0.56335139,2,7,0,1559.0959,63.519327,-8.3161135,8.1291305,-8.3161135
-1558.3604,0.95526483,0.56335139,2,7,0,1560.7213,63.663997,-9.3543791,8.083758,-9.3543791
-1558.2556,0.98330633,0.56335139,3,7,0,1558.6065,62.934204,-8.5938359,8.4587314,-8.5938359
-1558.1741,0.87164827,0.56335139,2,3,0,1559.521,63.26617,-8.1853199,8.1703279,-8.1853199
-1558.2273,0.93740385,0.56335139,2,7,0,1559.2423,63.680389,-8.8721156,8.1528545,-8.8721156
-1559.207,0.97590238,0.56335139,2,7,0,1559.7007,62.384529,-7.7650558,8.3141322,-7.7650558
-1559.3657,0.68073585,0.56335139,2,3,0,1562.826,62.910138,-7.9543564,8.7243004,-7.9543564
-1558.7683,0.86155429,0.56335139,1,3,0,1561.0197,62.722026,-8.5911234,8.4610942,-8.5911234
-1560.2404,0.90868337,0.56335139,3,7,0,1561.4309,62.196271,-7.4965347,8.55685,-7.4965347
-1560.6819,0.82451579,0.56335139,3,7,0,1562.9897,64.461792,-9.4662298,8.1974591,-9.4662298
-1558.8567,0.86832239,0.56335139,2,3,0,1561.5034,63.748122,-9.8212849,8.1494036,-9.8212849
-1558.8308,0.97816949,0.56335139,2,3,0,1559.102,63.972127,-9.6005409,8.1462973,-9.6005409
-1558.9653,1,0.56335139,2,3,0,1559.0091,63.984385,-9.7479067,8.1469344,-9.7479067
-1559.7563,0.84152905,0.56335139,2,3,0,1560.5835,63.390401,-9.8968163,8.0496555,-9.8968163
-1558.4524,1,0.56335139,2,3,0,1559.8262,63.597782,-9.2704541,8.0167662,-9.2704541
-1558.8614,0.77634127,0.56335139,2,3,0,1559.7283,63.150135,-9.4285469,8.1654409,-9.4285469
-1557.9659,0.94375596,0.56335139,2,3,0,1559.9096,63.463046,-8.9645548,8.4058411,-8.9645548
-1558.6842,0.957993,0.56335139,2,7,0,1558.9159,63.023928,-8.3418967,7.9283726,-8.3418967
-1558.2434,0.67292382,0.56335139,2,7,0,1561.2963,63.150818,-8.4504167,8.5338776,-8.4504167
-1559.174,0.77489979,0.56335139,3,7,0,1561.0169,63.091461,-7.6033803,8.4810278,-7.6033803
-1559.0626,1,0.56335139,3,7,0,1559.5555,62.496863,-8.2702441,8.3772486,-8.2702441
-1559.5145,0.99480569,0.56335139,2,3,0,1559.8668,62.939557,-7.3812385,8.497152,-7.3812385
-1559.6195,0.98813641,0.56335139,2,7,0,1560.9713,63.331374,-9.5487918,7.896111,-9.5487918
-1557.897,0.99005611,0.56335139,3,7,0,1560.1053,63.094508,-8.6629457,8.3575973,-8.6629457
-1558.4078,0.95858211,0.56335139,3,7,0,1559.0693,63.296173,-9.1064371,8.537175,-9.1064371
-1558.1978,1,0.56335139,3,7,0,1558.7429,63.039674,-7.9698337,8.3040975,-7.9698337
-1558.1612,0.98162659,0.56335139,2,7,0,1559.1296,63.146146,-8.3500223,8.490587,-8.3500223
-1559.868,0.83340608,0.56335139,2,7,0,1562.3828,62.82126,-7.2429434,8.5523134,-7.2429434
-1558.909,0.9972229,0.56335139,2,3,0,1560.2766,62.590648,-8.4288542,8.3983315,-8.4288542
-1559.0239,0.99080075,0.56335139,3,7,0,1559.3134,63.138397,-7.6153633,8.3357668,-7.6153633
-1558.5748,0.99790495,0.56335139,2,3,0,1559.4301,62.812513,-7.9142311,8.4958013,-7.9142311
-1563.6594,0.64062057,0.56335139,2,3,0,1563.9169,62.06128,-8.19569,9.0240741,-8.19569
-1567.9869,0.91816898,0.56335139,2,3,0,1569.4252,62.23772,-6.1785146,9.3897955,-6.1785146
-1569.5929,0.92285841,0.56335139,2,3,0,1570.291,62.365381,-5.6319218,9.3175046,-5.6319218
-1563.5294,0.94710768,0.56335139,2,7,0,1571.5479,61.867833,-8.4224609,8.6733503,-8.4224609
-1559.8411,1,0.56335139,2,3,0,1563.8884,62.378712,-8.4257629,8.4424626,-8.4257629
-1558.8866,0.98777504,0.56335139,3,7,0,1560.684,63.722432,-9.7321255,8.4870419,-9.7321255
-1561.2489,0.90107216,0.56335139,2,7,0,1562.1134,63.064052,-8.0472243,7.6177532,-8.0472243
-1559.4781,1,0.56335139,3,7,0,1561.6878,62.700965,-7.924612,7.890947,-7.924612
-1559.1824,0.99619613,0.56335139,3,7,0,1560.0249,63.541438,-9.3413663,8.6969904,-9.3413663
-1558.4912,0.92448004,0.56335139,3,7,0,1560.2523,62.770032,-8.5362656,8.1497114,-8.5362656
-1558.9982,0.8914945,0.56335139,1,1,0,1559.0678,62.688245,-8.6384561,8.0971224,-8.6384561
-1561.8837,0.69189115,0.56335139,2,7,0,1562.3925,63.884377,-7.7137948,8.2932382,-7.7137948
-1557.9405,1,0.56335139,2,3,0,1561.8388,63.52611,-8.7433484,8.2542032,-8.7433484
-1559.0963,0.83558855,0.56335139,3,7,0,1560.1328,62.424303,-7.7410588,8.2803176,-7.7410588
-1558.5713,0.9499239,0.56335139,3,7,0,1561.3501,63.091886,-8.5378163,7.9353141,-8.5378163
-1557.7819,0.85247114,0.56335139,3,7,0,1559.4105,63.234842,-8.5610131,8.2931918,-8.5610131
-1557.8126,0.94305073,0.56335139,3,7,0,1558.7244,63.236091,-8.5859977,8.3455774,-8.5859977
-1559.4419,0.76992911,0.56335139,3,7,0,1561.9711,63.09639,-9.4698578,8.548963,-9.4698578
-1559.1986,0.99697428,0.56335139,3,7,0,1560.1024,64.024952,-9.2227372,8.0562832,-9.2227372
-1558.6155,0.99955158,0.56335139,3,7,0,1559.7861,63.395704,-9.0300894,8.621593,-9.0300894
-1559.9141,0.96533974,0.56335139,3,7,0,1560.5215,64.174698,-9.9914102,8.0286716,-9.9914102
-1560.1253,0.965271,0.56335139,3,7,0,1561.8313,63.06206,-8.7449056,8.8919098,-8.7449056
-1561.1485,0.95508874,0.56335139,2,7,0,1562.0186,63.819625,-8.8445665,8.9551171,-8.8445665
-1559.5264,0.90323364,0.56335139,3,7,0,1563.4819,63.451175,-8.3635744,7.8301148,-8.3635744
-1558.6651,1,0.56335139,2,3,0,1559.8365,62.931395,-8.3294967,7.9533808,-8.3294967
-1558.5347,0.99766871,0.56335139,3,7,0,1559.37,62.67953,-7.800117,8.2641079,-7.800117
-1560.1339,0.79147138,0.56335139,2,3,0,1560.476,62.917191,-7.2309135,8.0399215,-7.2309135
-1562.4265,0.86267832,0.56335139,2,3,0,1562.8804,63.181809,-7.0717519,7.8656442,-7.0717519
-1561.1968,0.79528159,0.56335139,2,3,0,1565.1509,62.891339,-8.1654824,7.6190807,-8.1654824
-1561.3674,0.68507756,0.56335139,3,7,0,1564.157,63.475412,-8.8394158,9.0641245,-8.8394158
-1559.7496,0.9923296,0.56335139,2,7,0,1562.4946,63.171221,-8.314692,8.8384841,-8.314692
-1561.6997,0.79800264,0.56335139,2,7,0,1563.6608,63.928612,-8.5309179,8.9174445,-8.5309179
-1560.9593,1,0.56335139,1,1,0,1561.7535,63.873382,-8.7216084,8.8831109,-8.7216084
-1562.4948,0.73665576,0.56335139,2,3,0,1565.4612,63.437824,-10.421647,8.8167449,-10.421647
-1560.5016,1,0.56335139,2,3,0,1562.9866,63.971765,-9.8709129,8.7901296,-9.8709129
-1559.5907,1,0.56335139,3,7,0,1560.894,62.789039,-7.9523349,7.8465524,-7.9523349
-1559.4322,0.97926411,0.56335139,2,3,0,1560.2068,62.761911,-7.9647102,7.8772534,-7.9647102
-1559.0228,1,0.56335139,3,7,0,1559.6456,63.361641,-8.9161685,8.7202105,-8.9161685
-1559.0582,0.95262819,0.56335139,2,7,0,1559.8681,63.416884,-8.3244061,8.6588368,-8.3244061
-1558.5674,1,0.56335139,3,7,0,1559.581,63.229529,-9.2123305,8.5219009,-9.2123305
-1560.4908,0.87379644,0.56335139,2,3,0,1560.6933,64.227541,-9.0645849,8.6028452,-9.0645849
-1559.3329,1,0.56335139,1,1,0,1560.292,64.008086,-9.1714219,8.5551765,-9.1714219
-1559.0117,0.98775219,0.56335139,3,7,0,1560.068,62.994033,-7.5890303,8.1253324,-7.5890303
-1560.7269,0.93745018,0.56335139,2,3,0,1560.799,62.204458,-7.89106,7.9760313,-7.89106
-1558.7816,0.99543053,0.56335139,2,7,0,1561.4179,63.556791,-8.1990309,8.2001191,-8.1990309
