# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = binary_model
# start_datetime = 2026-04-29 06:59:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_binary.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145925/binary/binary-202604291459-4-808373.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145925/binary/binary-profile-202604291459-4-2e3a60.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=binary_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,odds_ratio
# Adaptation terminated
# Step size = 0.359775
# Diagonal elements of inverse mass matrix:
# 0.310125, 0.44806
-31.160024,0.98781262,0.35977514,2,3,0,31.418531,0.059628612,-0.59133522,0.55358763
-31.442693,0.96630627,0.35977514,3,11,0,31.974949,-0.49397592,-0.61011873,0.54328636
-31.483683,0.99468185,0.35977514,2,7,0,31.953608,-0.61864638,-0.45885354,0.6320078
-33.036229,0.87648527,0.35977514,2,3,0,33.371784,-0.68222719,-0.78561727,0.45583824
-33.474121,0.96853508,0.35977514,2,7,0,33.576102,0.21011353,-0.19535721,0.82254078
-32.389283,1,0.35977514,1,1,0,33.373451,0.10851851,-0.26480187,0.76735797
-31.161681,1,0.35977514,2,7,0,32.400392,-0.052968736,-0.92190021,0.39776249
-30.889812,0.99792469,0.35977514,2,7,0,31.787082,-0.27101209,-0.33195215,0.71752166
-33.67049,0.91081932,0.35977514,3,7,0,34.120672,-1.6294339,0.95066578,2.5874318
-34.673949,0.88408052,0.35977514,3,15,0,37.019264,1.1328596,-2.1980405,0.11102049
-35.239907,0.99213065,0.35977514,3,7,0,35.716503,1.3441717,-2.1671004,0.11450917
-32.585785,0.99865946,0.35977514,3,7,0,35.370464,0.64168498,-1.63628,0.19470299
-32.206003,0.92276031,0.35977514,1,3,0,33.795931,0.60598275,-1.2033035,0.30020085
-32.618303,0.99980955,0.35977514,3,7,0,32.71229,0.50939131,-1.6605339,0.1900375
-31.981754,1,0.35977514,2,3,0,32.565428,0.53561856,-1.325878,0.26556969
-31.33961,0.99768859,0.35977514,3,7,0,32.016634,0.23351292,-1.0793321,0.33982242
-30.864034,0.99711186,0.35977514,2,7,0,31.547902,-0.14042516,-0.55092206,0.57641807
-31.962962,0.86967492,0.35977514,2,7,0,32.046186,-0.50733635,-0.75352964,0.47070221
-30.939198,0.90114684,0.35977514,2,7,0,33.056286,-0.1238955,-0.46462524,0.62837055
-30.96591,0.99866794,0.35977514,2,7,0,31.040482,-0.44725306,-0.42722267,0.65231828
-30.837283,0.92595189,0.35977514,2,3,0,31.607129,-0.26025608,-0.50429253,0.60393269
-30.865619,0.99003647,0.35977514,1,3,0,30.904489,-0.20493226,-0.43555147,0.64690782
-30.909676,0.99946101,0.35977514,3,15,0,30.942073,-0.10273677,-0.70578478,0.49372096
-31.296264,0.84928092,0.35977514,3,7,0,32.172166,-0.00149956,-1.0161504,0.36198577
-33.257781,0.96653104,0.35977514,3,7,0,33.497188,0.73122588,-1.8668335,0.15461247
-31.055369,0.99900954,0.35977514,4,15,0,34.295607,-0.58928696,-0.024356005,0.97593821
-32.466904,0.77722611,0.35977514,2,7,0,34.167442,-1.0655316,-0.081383041,0.92184052
-31.263312,0.99684194,0.35977514,3,7,0,32.294922,-0.75761396,0.12328878,1.131211
-31.303307,0.99904057,0.35977514,2,3,0,31.32182,-0.7981343,0.12021481,1.1277391
-32.013309,0.94677137,0.35977514,3,11,0,32.574536,0.31286287,-1.4216809,0.24130805
-31.315111,0.90067082,0.35977514,3,11,0,33.399552,-0.80968639,0.038972173,1.0397416
-30.891392,0.99933447,0.35977514,2,7,0,31.555552,-0.27510955,-0.32635126,0.72155169
-33.736144,0.70153473,0.35977514,2,7,0,35.075299,-0.18504361,-1.449288,0.23473736
-30.920049,0.99677527,0.35977514,2,7,0,34.361904,-0.22211648,-0.35572543,0.70066497
-31.269808,0.99130316,0.35977514,2,7,0,32.398721,-0.7800036,0.095479903,1.1001867
-31.195041,0.97751778,0.35977514,4,15,0,31.80131,-0.64968061,0.093888135,1.0984369
-32.616067,0.74027579,0.35977514,1,3,0,33.076883,-0.35453438,0.27962605,1.3226351
-31.19018,0.89289414,0.35977514,2,3,0,33.741612,-0.69564813,-0.16109957,0.85120731
-31.075937,0.966516,0.35977514,3,11,0,33.14504,-0.12880743,-0.82684174,0.43742862
-32.170016,0.90409703,0.35977514,2,7,0,32.431824,0.0082298705,-0.1888479,0.82791242
-30.879947,0.99100723,0.35977514,1,3,0,32.122875,-0.17226675,-0.46033428,0.63107265
-30.92408,0.83737283,0.35977514,2,3,0,32.318158,-0.039263253,-0.68851072,0.50232361
-31.934184,0.96099734,0.35977514,3,7,0,32.883511,0.33182769,-1.3975009,0.24721399
-31.260901,0.9978503,0.35977514,3,11,0,32.109094,-0.67142706,-0.26725142,0.76548059
-33.707177,0.73222072,0.35977514,2,3,0,33.791618,-0.12504685,0.22313661,1.2499913
-31.750291,1,0.35977514,2,3,0,33.636105,-0.14311685,-0.11427748,0.89201041
-31.407562,0.90616382,0.35977514,2,3,0,32.861187,-0.28849757,-0.061258227,0.94058033
-31.815048,0.94270118,0.35977514,2,3,0,32.003214,-0.64063219,-0.54265503,0.58120309
-31.953351,0.9820274,0.35977514,2,5,0,32.304871,-0.56602858,-0.67951534,0.50686259
-31.682815,0.98180403,0.35977514,3,11,0,34.528185,-0.98467066,0.31998696,1.3771098
-32.196257,0.93373771,0.35977514,3,7,0,32.620295,-1.0818217,0.61469327,1.8490893
-31.342398,1,0.35977514,3,7,0,32.195903,-0.82779733,0.094495802,1.0991045
-32.511297,0.94416542,0.35977514,3,7,0,33.085135,-1.2900207,0.44910053,1.5669022
-32.877708,0.93535044,0.35977514,2,3,0,33.346333,-1.3648426,0.40951478,1.5060868
-35.488212,0.73506105,0.35977514,2,3,0,36.348785,-1.6095496,0.12136206,1.1290336
-33.247471,1,0.35977514,2,3,0,35.390822,-1.1565662,0.94367017,2.5693942
-33.063983,1,0.35977514,1,1,0,33.31935,-1.1354635,0.89375599,2.4442932
-31.188383,1,0.35977514,3,7,0,33.295882,-0.5143082,-0.47536074,0.62166076
-31.549634,0.98811275,0.35977514,3,15,0,32.220258,-0.62081484,0.24417263,1.2765647
-31.883344,0.99224608,0.35977514,3,7,0,32.106921,-1.0544245,0.19118522,1.2106837
-32.300629,0.9043978,0.35977514,3,11,0,33.584425,-0.032411376,-1.300486,0.27239937
-32.180932,0.98757608,0.35977514,3,11,0,32.738461,-0.074177758,-0.090973819,0.91304161
-31.395138,1,0.35977514,1,1,0,32.050029,-0.19946302,-0.15533439,0.85612885
-31.111897,1,0.35977514,2,7,0,31.846322,-0.41073295,-0.068880577,0.93343815
-31.079629,1,0.35977514,2,5,0,31.268332,-0.65384991,-0.04585507,0.95518039
-31.564886,0.8854904,0.35977514,1,3,0,31.874267,-0.74312585,-0.301285,0.73986688
-30.985832,0.99948803,0.35977514,2,7,0,32.282728,-0.10428732,-0.45379712,0.63521159
-30.920883,1,0.35977514,2,3,0,31.029156,-0.32552344,-0.54846663,0.57783517
-31.175954,0.99542985,0.35977514,3,15,0,31.345757,0.1454816,-0.75633106,0.46938542
-31.094066,0.99238725,0.35977514,4,15,0,31.370889,0.098546817,-0.73415671,0.47990999
-31.638399,0.82575118,0.35977514,2,5,0,32.933677,0.38427385,-1.223255,0.29427074
-32.030633,0.9520371,0.35977514,2,3,0,32.151985,0.51082861,-1.031643,0.3564209
-31.060935,0.80220155,0.35977514,2,3,0,33.988752,-0.059708155,-0.85960439,0.42332952
-31.03165,0.98175288,0.35977514,1,3,0,31.240282,0.064884993,-0.7462017,0.47416415
-31.030177,0.98234335,0.35977514,3,15,0,31.235944,-0.43348359,-0.49515051,0.60947917
-31.855839,0.93593987,0.35977514,2,7,0,32.352185,-0.69973471,-0.47334143,0.62291736
-31.522375,1,0.35977514,2,3,0,31.909199,-0.60547978,-0.49221931,0.6112683
-32.510848,0.99747123,0.35977514,3,7,0,33.070335,-1.2276764,0.71819853,2.0507355
-31.841895,0.93531265,0.35977514,3,15,0,35.927714,0.49333618,-1.2138949,0.2970381
-31.702529,0.96651378,0.35977514,2,3,0,32.241329,0.39088069,-1.2724324,0.28014935
-31.422444,0.99626298,0.35977514,2,3,0,31.764732,0.28365738,-1.119077,0.32658108
-31.461658,0.96012536,0.35977514,3,11,0,32.174557,-0.43326232,0.083993228,1.0876215
-31.00142,1,0.35977514,3,11,0,31.607123,0.032004099,-0.80451709,0.44730388
-31.065315,0.97572596,0.35977514,1,3,0,31.183417,0.056078198,-0.66326921,0.5151644
-31.278,0.9597787,0.35977514,2,3,0,31.512544,0.16176672,-0.70328822,0.4949551
-34.028644,0.69374191,0.35977514,2,7,0,34.111339,-0.40865225,-1.2768226,0.27892214
-30.901657,0.98909088,0.35977514,2,7,0,34.540256,-0.45167985,-0.34050697,0.71140957
-31.8582,0.93948489,0.35977514,4,15,0,33.414994,-1.0552027,0.22505472,1.2523912
-31.891552,0.98932358,0.35977514,1,1,0,31.943537,-1.0583084,0.19640913,1.2170247
-32.229019,0.96766002,0.35977514,2,3,0,32.350406,-0.77381938,0.5264773,1.692958
-31.512952,1,0.35977514,3,11,0,32.400531,0.26796571,-0.77164225,0.46225331
-30.925945,0.98157899,0.35977514,2,5,0,31.911313,-0.079637652,-0.55186834,0.57587288
-31.760084,0.92679227,0.35977514,2,7,0,32.078142,-0.028122204,-1.1629417,0.31256535
-31.332139,0.96007861,0.35977514,1,3,0,32.361068,0.26060977,-1.0278648,0.35777006
-31.439773,0.95735866,0.35977514,3,7,0,31.776698,0.31087757,-1.0984437,0.33338952
-30.93698,0.9600672,0.35977514,2,7,0,32.213838,-0.3358348,-0.55022675,0.576819
-30.943107,0.99963214,0.35977514,4,15,0,31.136149,-0.45808401,-0.15449101,0.85685119
-31.300001,0.91722254,0.35977514,3,9,0,31.824033,0.023773648,-1.0313253,0.35653413
-32.130667,0.99730991,0.35977514,4,15,0,32.295325,-1.1484117,0.53218152,1.7026426
-32.295079,0.87419593,0.35977514,1,3,0,33.270093,-0.83264421,0.57543845,1.7779099
-31.808549,0.97228336,0.35977514,2,3,0,32.588294,-0.90622372,0.44821406,1.5655138
-31.05243,0.99534149,0.35977514,2,7,0,31.962389,-0.62486155,-0.16303032,0.84956543
-31.010027,1,0.35977514,2,3,0,31.045943,-0.59804681,-0.14024714,0.86914341
-31.185321,0.93619902,0.35977514,3,11,0,32.713736,0.10584302,-0.98988627,0.37161895
-32.360971,0.82608819,0.35977514,3,15,0,33.949555,-1.1624429,0.67158736,1.9573419
-32.483115,0.96938936,0.35977514,2,3,0,32.634384,-1.2813935,0.44319788,1.5576805
-33.539646,0.85179322,0.35977514,3,7,0,34.040845,-1.4486022,0.31647683,1.3722844
-32.796415,0.87951582,0.35977514,2,5,0,35.307163,-1.1176149,-0.093009816,0.91118456
-34.389698,0.93208356,0.35977514,2,3,0,34.462761,-1.3130072,-0.15330814,0.85786534
-31.120553,0.99833707,0.35977514,3,11,0,36.327012,-0.11259733,-0.36219485,0.69614671
-31.175695,0.99979357,0.35977514,3,11,0,31.245411,-0.54208262,-0.42874455,0.65132629
-32.174783,0.92334743,0.35977514,2,3,0,32.36113,-0.014345151,-0.16108544,0.85121934
-32.406082,0.99003606,0.35977514,2,7,0,36.817703,0.49813491,-1.58915,0.20409903
-32.158137,0.9760212,0.35977514,2,3,0,32.844843,0.58475245,-1.4190206,0.24195087
-32.1421,0.89850255,0.35977514,2,3,0,33.191478,0.59648116,-1.359855,0.256698
-35.332331,0.75742446,0.35977514,3,7,0,36.189818,0.84318331,-2.3616963,0.09426019
-33.019015,0.99830516,0.35977514,3,7,0,36.097909,0.85995173,-1.5718963,0.20765103
-31.973105,0.95191233,0.35977514,3,7,0,33.88008,0.50498756,-1.0556459,0.3479676
-31.801174,0.94310282,0.35977514,2,3,0,32.624035,0.413748,-0.92665603,0.3958753
-31.772807,0.96748092,0.35977514,2,5,0,32.896997,0.25894385,-0.63937262,0.52762334
-31.762811,0.99789549,0.35977514,2,7,0,33.974503,0.45656198,-1.1035686,0.33168531
-31.355179,0.9823213,0.35977514,3,15,0,32.077794,-0.33338268,-0.036450455,0.96420586
-31.133305,1,0.35977514,1,1,0,31.340158,-0.33845623,-0.11775269,0.88891586
-31.139063,0.99944406,0.35977514,2,7,0,31.555059,-0.13002278,-0.85936199,0.42343215
-32.313075,0.95383248,0.35977514,3,15,0,32.493869,-1.1343453,0.11870837,1.1260415
-30.906088,0.93361003,0.35977514,2,7,0,33.569914,-0.31219587,-0.27852659,0.75689814
-31.368926,0.96020699,0.35977514,2,7,0,31.698511,-0.79976041,-0.075641984,0.92714808
-31.368926,0.88631809,0.35977514,1,3,0,32.399885,-0.79976041,-0.075641984,0.92714808
-32.32597,0.95358935,0.35977514,2,5,0,32.895882,-1.1485115,0.65934308,1.9335217
-32.127938,0.93769556,0.35977514,1,3,0,32.938076,-1.1621513,0.34218661,1.408023
-33.200495,0.8579173,0.35977514,2,3,0,33.583049,-1.2559375,0.03728966,1.0379936
-31.486089,0.99703644,0.35977514,3,7,0,33.243237,-0.90292132,0.1707865,1.1862375
-31.676891,0.89639082,0.35977514,2,3,0,32.510643,-0.79552639,0.37069116,1.4487356
-30.901295,0.58361333,0.35977514,3,7,0,35.224034,-0.15065978,-0.46483226,0.62824048
-31.402632,0.84494572,0.35977514,2,7,0,32.042795,-0.35135958,-0.76136444,0.46702876
-31.629202,0.97738966,0.35977514,3,11,0,32.815282,-0.71824168,0.32285594,1.3810664
-31.788193,0.9780323,0.35977514,3,11,0,34.802498,0.18818016,-1.2997949,0.2725877
-31.689151,1,0.35977514,2,3,0,31.821302,0.25379919,-1.2838939,0.27695675
-32.09354,0.95515928,0.35977514,3,11,0,32.801383,-1.0604766,0.061515436,1.0634469
-32.039039,0.95078217,0.35977514,3,7,0,32.797618,-0.71328402,-0.50931699,0.60090587
-31.276068,0.99461792,0.35977514,2,7,0,31.984304,-0.40108227,-0.0061659889,0.99385298
-31.421033,0.83839281,0.35977514,2,5,0,32.78439,-0.8630594,0.068005247,1.0703709
-31.81669,0.96091525,0.35977514,2,3,0,31.853998,-0.94147777,-0.053399665,0.94800105
-31.493701,0.99219801,0.35977514,3,7,0,32.079242,-0.77376572,0.28500424,1.3297677
-31.670884,0.87678621,0.35977514,2,5,0,32.506462,-0.43946145,0.15036966,1.1622638
-31.71564,0.77180863,0.35977514,1,3,0,33.694857,-0.84871114,-0.18504882,0.83106371
-30.98341,0.99909893,0.35977514,2,7,0,32.957446,-0.0916254,-0.47397379,0.62252357
-30.921149,0.98626405,0.35977514,2,3,0,31.129213,-0.14516317,-0.45145591,0.6367005
-32.104246,0.98430016,0.35977514,4,15,0,33.103323,-1.138994,0.52187457,1.6851837
-31.022236,0.9818616,0.35977514,2,5,0,32.492543,-0.54234867,-0.057325259,0.94428688
-30.985613,0.98812854,0.35977514,3,7,0,31.118551,-0.54898562,-0.26160164,0.76981763
-31.42857,0.9562022,0.35977514,2,3,0,31.504275,-0.24596547,-0.096512625,0.90799843
-31.292564,0.99978825,0.35977514,3,11,0,31.596727,-0.28325646,-0.7911858,0.45330694
-32.378253,0.98677481,0.35977514,3,11,0,33.746073,-0.84221962,0.60088571,1.8237334
-32.458619,0.90000364,0.35977514,2,3,0,33.623333,-0.84917869,0.62365837,1.8657411
-33.228272,0.85923092,0.35977514,2,3,0,33.94904,-1.2432151,0.0057895791,1.0058064
-33.597137,0.94705685,0.35977514,3,7,0,34.139053,-0.38775017,0.46727325,1.5956373
-31.9728,1,0.35977514,2,3,0,33.29569,-0.57696471,0.33476446,1.3976111
-31.217539,0.95489405,0.35977514,2,3,0,32.39706,-0.75325661,0.0032294207,1.0032346
-31.05731,0.95892532,0.35977514,3,11,0,32.736041,-0.3110209,-0.65619289,0.51882279
-31.246797,0.87524936,0.35977514,2,7,0,32.122526,-0.02804722,-0.41379859,0.6611341
-30.916893,1,0.35977514,2,3,0,31.251437,-0.34029837,-0.52765725,0.58998554
-31.097093,0.98680163,0.35977514,2,7,0,32.410149,-0.12452511,-0.84155535,0.43103958
-33.443091,0.75526013,0.35977514,2,3,0,33.862156,-0.52905208,-1.0451437,0.35164127
-31.346546,0.99205431,0.35977514,2,7,0,33.330489,0.16022555,-0.65754272,0.51812294
-32.356005,0.62467525,0.35977514,1,3,0,34.655854,-0.12254227,-1.2390526,0.28965851
-31.214065,0.98713379,0.35977514,2,3,0,32.509472,0.10782844,-1.0111344,0.36380605
-30.896714,0.99996008,0.35977514,2,7,0,31.288162,-0.10108147,-0.55678974,0.57304574
-32.928718,0.57442557,0.35977514,2,3,0,34.870028,-0.16014177,-1.3256568,0.26562844
-34.300947,0.93856999,0.35977514,2,3,0,34.453422,-0.33989492,-1.3914569,0.24871268
-31.569631,1,0.35977514,2,3,0,34.407789,0.16681114,-1.2094947,0.29834801
-31.511922,1,0.35977514,3,15,0,31.806402,-0.89747826,0.062674224,1.0646799
-31.364913,0.96435825,0.35977514,3,15,0,32.053407,-0.17503744,-0.19168278,0.82556872
-31.364913,0.4407256,0.35977514,2,3,0,36.934973,-0.17503744,-0.19168278,0.82556872
-31.498381,0.99400652,0.35977514,2,7,0,31.57,-0.33566158,-0.8105909,0.44459528
-31.273678,0.99503399,0.35977514,2,3,0,31.645808,-0.093609617,-0.31865977,0.7271229
-32.165243,0.96812705,0.35977514,3,7,0,32.360443,-1.0185379,-0.057901652,0.94374276
-31.285634,0.99934852,0.35977514,2,7,0,33.040018,-0.71113123,-0.2081011,0.81212492
-31.118856,1,0.35977514,1,1,0,31.25531,-0.6617703,-0.16326981,0.84936199
-31.208818,0.81909187,0.35977514,2,3,0,32.988237,-0.22254831,-0.19792221,0.82043367
-31.893907,0.97610033,0.35977514,3,7,0,32.10154,0.020263015,-1.235851,0.29058738
-32.728744,0.94349418,0.35977514,2,3,0,32.985405,0.60539172,-0.93919302,0.39094319
-31.46793,1,0.35977514,2,3,0,32.79978,0.33249383,-1.0066963,0.36542423
-31.160357,0.94723326,0.35977514,3,15,0,32.95453,-0.050998574,-0.92235548,0.39758144
-32.501163,0.92784743,0.35977514,3,7,0,32.949523,-1.0961965,-0.036486768,0.96417085
-32.424461,1,0.35977514,1,1,0,32.672386,-1.0690567,-0.060163602,0.94161047
-31.514088,0.99308645,0.35977514,2,3,0,32.548143,-0.91515148,0.20582097,1.2285332
-31.709487,0.99633045,0.35977514,2,3,0,31.719747,-0.91492601,0.39973081,1.4914232
-32.473151,0.91340421,0.35977514,2,3,0,32.703064,-0.89174998,0.64946639,1.9145189
-32.929836,0.98214298,0.35977514,3,11,0,36.039539,0.40862357,-1.7143512,0.18008052
-32.376116,0.98043215,0.35977514,3,15,0,33.659666,-0.96469311,-0.22694152,0.79696739
-31.082413,1,0.35977514,2,3,0,32.426118,-0.37228138,-0.1135104,0.89269491
-30.9033,0.84380431,0.35977514,3,11,0,32.453794,-0.15027581,-0.68195627,0.50562688
-31.697427,0.97935583,0.35977514,2,5,0,32.070491,0.41504868,-1.2404351,0.28925832
-31.084667,0.97726979,0.35977514,3,15,0,31.991878,-0.41143918,-0.082185492,0.92110109
-32.309394,0.8130759,0.35977514,2,3,0,32.983914,-0.31741775,0.18699354,1.2056195
-32.644388,0.91889174,0.35977514,1,1,0,32.905969,-0.25067994,0.18473584,1.2029006
-34.891648,0.5837088,0.35977514,2,3,0,38.887139,-0.26804968,0.52067692,1.6831666
-35.734979,0.82920668,0.35977514,1,1,0,36.395844,-0.23921756,0.58712342,1.7988066
-32.115569,1,0.35977514,2,7,0,35.218679,-0.99917634,-0.07494953,0.92779031
-32.615236,0.98283341,0.35977514,3,7,0,33.571429,-1.1714366,0.068678444,1.0710917
-31.750798,0.95018692,0.35977514,2,3,0,33.064489,-0.97752823,0.40142198,1.4939476
-31.594616,0.99437681,0.35977514,2,3,0,31.809352,-0.86347301,0.34203993,1.4078165
-32.679691,0.81330671,0.35977514,2,5,0,33.091357,-0.99375805,-0.26732124,0.76542715
-33.14213,0.97533112,0.35977514,2,3,0,33.301256,-1.0196548,-0.3428936,0.70971372
-32.796759,0.99512106,0.35977514,3,7,0,33.566223,-1.0407951,-0.22315102,0.79999403
-32.153011,0.95655639,0.35977514,2,3,0,33.719742,-1.0774254,0.069295416,1.0717528
-30.963766,0.95613319,0.35977514,3,15,0,33.277614,-0.17432429,-0.37783446,0.68534395
-31.618105,0.79855984,0.35977514,2,7,0,34.87743,-0.098343595,-1.0666069,0.34417437
-30.97689,0.98994119,0.35977514,4,15,0,32.937691,-0.053793493,-0.79498166,0.45158952
-30.968853,0.99439719,0.35977514,2,3,0,31.05671,0.0082180779,-0.75448462,0.47025291
-31.223442,0.94828708,0.35977514,2,3,0,31.320073,0.090377983,-0.60476778,0.54620125
-31.452439,0.98477348,0.35977514,3,7,0,31.769279,0.31665309,-0.95353215,0.38537741
-31.199533,0.98959227,0.35977514,2,3,0,31.566131,0.1852748,-0.85668611,0.42456672
-31.346324,0.99262813,0.35977514,2,3,0,31.3501,0.24699975,-0.84915585,0.42777588
-31.257007,1,0.35977514,2,3,0,31.33601,0.21802522,-0.87906312,0.4151717
-31.037608,0.99835769,0.35977514,2,7,0,31.743786,0.055907296,-0.70030237,0.49643518
-31.486609,0.84354155,0.35977514,2,7,0,32.632477,-0.57043428,-0.52693319,0.59041288
-31.116929,0.98015054,0.35977514,3,11,0,32.467653,-0.12583962,-0.85114901,0.42692411
-31.757736,0.9932244,0.35977514,3,11,0,31.759483,0.43669005,-1.0249123,0.35882795
-31.241997,0.99679775,0.35977514,4,15,0,31.84826,-0.35552529,-0.0575617,0.94406364
-31.563555,0.93170239,0.35977514,1,1,0,31.581824,-0.31616604,0.011950337,1.012022
-31.57759,0.94702612,0.35977514,2,3,0,32.48527,-0.87436864,-0.059009355,0.94269795
-32.061828,0.88307616,0.35977514,2,3,0,33.646606,-0.74677201,0.46861607,1.5977814
-31.827532,0.98090028,0.35977514,3,7,0,32.366515,-1.0097,0.10153655,1.1068704
-31.736206,0.86507115,0.35977514,1,3,0,33.363556,-0.61089451,0.29609247,1.3445945
-31.29286,1,0.35977514,3,7,0,31.822456,-0.56393399,-0.45602219,0.63379977
-31.330285,0.9559289,0.35977514,2,3,0,31.935797,-0.47623999,-0.58938898,0.55466609
-31.739811,0.97711321,0.35977514,2,3,0,31.776383,-0.56494433,-0.61915409,0.53839968
-30.847529,0.97977155,0.35977514,1,3,0,31.876647,-0.34280309,-0.4289254,0.65120851
-30.847529,0.75094469,0.35977514,2,3,0,32.831663,-0.34280309,-0.4289254,0.65120851
-30.883587,0.98310297,0.35977514,2,7,0,31.179212,-0.17229833,-0.45537383,0.63421084
-33.911277,0.90873198,0.35977514,3,11,0,35.391883,-1.5919641,1.1566679,3.1793217
-32.876793,0.99406193,0.35977514,2,7,0,35.003518,-1.3834212,0.79795335,2.2209907
-32.848832,0.99625628,0.35977514,2,3,0,32.92568,-1.3317016,0.83146189,2.2966738
-32.781481,0.99870045,0.35977514,1,1,0,32.86556,-1.3014253,0.81507069,2.2593354
-31.008393,0.92730464,0.35977514,3,7,0,33.448112,-0.19406141,-0.73745422,0.47833009
-31.82002,0.93370545,0.35977514,2,3,0,31.942263,-0.033966029,-0.22116863,0.8015815
-32.983119,0.76489562,0.35977514,1,1,0,33.052129,0.029276614,-0.058240244,0.94342327
-31.003143,1,0.35977514,2,3,0,32.621986,-0.30369493,-0.63223132,0.53140474
-30.869678,0.99566321,0.35977514,3,15,0,31.166359,-0.39775742,-0.38458319,0.68073432
-30.83612,0.98030819,0.35977514,3,7,0,31.07614,-0.22800447,-0.51898295,0.59512551
-31.188079,0.95588907,0.35977514,2,3,0,31.218312,-0.36856321,-0.65775361,0.51801369
-31.82744,0.78386928,0.35977514,2,7,0,33.573497,0.052474582,-0.32601257,0.72179611
-32.299381,0.98048767,0.35977514,2,7,0,32.701189,-0.85132568,-0.38317914,0.68169077
-30.990169,1,0.35977514,2,7,0,32.139403,-0.37030508,-0.16778218,0.84553799
-31.908499,0.93761915,0.35977514,2,7,0,32.442166,-1.0424787,0.13114273,1.1401305
-30.967863,0.99595045,0.35977514,3,7,0,32.029391,-0.13148554,-0.42984081,0.65061266
-32.491642,0.57967567,0.35977514,1,3,0,34.294413,-0.51415501,-0.87319657,0.41761448
-33.599022,0.92236885,0.35977514,2,3,0,34.421169,-0.34530865,0.42785686,1.5339665
-33.339844,1,0.35977514,3,7,0,33.824084,-1.165767,-0.15804436,0.85381191
-32.84751,1,0.35977514,1,1,0,33.402274,-1.1364476,-0.074975385,0.92776632
-32.135813,0.99204462,0.35977514,2,7,0,33.522856,-0.90917052,-0.24195071,0.78509487
-32.290434,0.99388994,0.35977514,3,11,0,33.1123,0.35715864,-0.63560048,0.52961737
-32.051559,1,0.35977514,3,9,0,32.76147,-0.76950827,-0.43271284,0.64874676
-31.694293,1,0.35977514,1,1,0,32.04971,-0.73869609,-0.3603926,0.69740247
-31.03811,1,0.35977514,2,3,0,31.629586,-0.59085848,-0.045050938,0.95594879
-31.24086,0.94248968,0.35977514,1,3,0,31.494446,-0.41200873,-0.011051595,0.98900925
-31.775134,0.87366637,0.35977514,2,3,0,32.506002,-0.35902671,0.10771404,1.1137292
-31.217333,0.81033364,0.35977514,2,7,0,35.786797,-0.35560158,-0.68499198,0.50409427
-31.074181,0.91269287,0.35977514,1,3,0,32.07691,-0.11654445,-0.38131182,0.6829649
-30.983227,0.9747276,0.35977514,2,3,0,31.337325,-0.1308617,-0.41925915,0.65753377
-32.281431,0.80799395,0.35977514,2,7,0,33.561685,-0.33688889,0.19981006,1.2211708
-31.467249,0.73080432,0.35977514,2,7,0,36.239499,-0.14691938,-0.97820257,0.3759863
-31.391514,1,0.35977514,2,7,0,32.075979,-0.36306328,0.0022023908,1.0022048
-31.543453,0.99288065,0.35977514,3,9,0,32.07775,0.15176522,-1.1932431,0.30323624
-32.077671,0.90388591,0.35977514,3,11,0,33.786388,-0.53747482,0.32950044,1.3902734
-33.639034,0.88391524,0.35977514,3,7,0,33.989883,-1.3827289,0.14914467,1.1608409
-31.583495,0.98446064,0.35977514,3,7,0,33.575006,-0.94957809,0.21355579,1.2380726
-32.846501,0.76185002,0.35977514,1,3,0,33.351208,-1.1074951,-0.12529001,0.88224101
-31.844069,0.98798714,0.35977514,2,3,0,33.224598,-1.0511196,0.22724877,1.2551421
-31.654543,0.99682601,0.35977514,2,3,0,31.883722,-0.95894058,0.33338398,1.3956831
-31.844035,0.98856419,0.35977514,2,3,0,31.872362,-0.93741651,0.46568969,1.5931126
-32.571191,0.92701917,0.35977514,3,15,0,33.461084,0.70527247,-1.5707723,0.20788457
